,fM3Trans,fAsym,fConc,fDist,fM3Long,fSize,fWidth,fLength,fAlpha
8134,-18.2469,-59.2361,0.1632,268.956,83.0957,3.6193,29.4793,93.3691,18.761
14805,-3.8166,-26.79,0.4091,180.539,11.4628,2.3918,13.8656,29.2813,0.681
11624,-16.7148,37.3768,0.2005,265.573,47.0768,3.255,21.0421,61.2087,4.4256
12141,-7.3071,10.1203,0.3232,244.195,23.321,2.889,16.3098,34.5103,5.7595
1351,-18.7104,62.3235,0.2217,290.023,43.4581,3.1518,21.9778,60.5815,5.0681
13618,10.3655,82.4657,0.3509,287.5723,66.8235,2.7675,10.4472,88.2119,41.1835
17395,5.8207,23.0568,0.2915,260.658,50.6642,3.1546,19.0266,68.9277,11.6482
12574,-17.7659,-97.1136,0.2396,262.5706,46.6966,3.2396,26.5826,109.86,48.1747
3231,-5.4281,12.8989,0.3,192.135,30.5255,2.6075,14.4674,36.5926,10.5909
9249,-6.7297,-25.0282,0.73,88.5302,-18.5736,2.3522,7.3906,22.1571,5.08
8571,13.7018,55.2784,0.189,222.572,57.1013,3.2503,28.1355,64.3999,3.2776
18109,-81.5795,-209.673,0.0383,286.833,-161.9227,4.1039,158.705,179.8715,84.6314
7529,13.508,4.0629,0.2379,213.798,18.9573,2.7218,17.989,28.0462,2.038
12146,-15.4612,-5.8842,0.3515,90.6994,-17.2267,2.5593,16.1219,23.7506,17.5817
2639,-11.2598,-13.488,0.7959,176.78,-4.8092,2.4298,10.7672,13.0051,29.159
10592,-16.1994,46.378,0.1588,202.263,66.5126,3.6931,26.2535,76.6189,0.4318
10462,-3.8934,-3.4342,0.2795,108.785,17.8343,2.7716,17.1007,33.7556,44.921
3652,-13.3109,6.761,0.314,130.371,28.7274,2.786,18.4405,34.4045,12.6698
10985,9.3165,47.0465,0.2971,388.657,61.5012,3.07,19.108,71.4248,4.6337
16401,29.9018,71.5225,0.2592,277.293,68.8734,3.0948,36.1413,77.0789,3.1921
10809,18.6662,-75.2595,0.2507,255.471,-84.68,2.8004,26.1729,89.7407,21.1975
13378,-9.8157,-21.707,0.3822,164.8638,-24.4579,2.5185,19.1617,24.1205,7.058
8700,21.4798,29.4056,0.1265,119.587,49.1044,3.3005,35.2459,65.9296,59.091
1126,-7.7853,95.3054,0.4797,244.602,50.6642,2.6788,11.7658,67.9253,2.6347
1086,17.2912,-20.6599,0.6458,120.608,-12.289,2.2355,16.1482,21.0846,3.427
3970,5.2318,53.5418,0.1848,235.042,31.939,3.1313,21.9778,54.5251,0.26
2826,21.8943,74.3815,0.1658,234.68,93.5119,3.8447,30.2821,87.9125,2.628
14900,-42.3085,-159.409,0.2199,298.891,-95.3131,3.3018,51.9419,146.4157,7.5687
10083,10.2865,26.4522,0.5698,205.718,19.4856,2.5629,10.3094,19.941,20.6622
17053,19.0526,-30.6377,0.3034,295.991,-41.1418,2.9125,25.1567,60.6909,10.416
11428,4.3751,20.6134,0.3708,188.885,19.8759,3.1561,16.9708,27.4623,11.423
8179,-17.1036,-38.3612,0.2538,290.778,43.9203,3.0181,27.1889,51.2161,47.0808
16517,7.2474,-142.8986,0.3048,104.1828,93.0302,2.895,9.907,144.412,48.9157
13854,-6.205,9.1242,0.4528,180.677,12.8982,2.4935,11.5902,19.2924,16.315
4269,2.49,-26.066,0.4208,139.8,14.9031,2.5072,9.7812,33.2899,33.725
15384,-37.1163,-41.4609,0.2895,231.492,78.2,3.0801,46.9254,92.1126,5.5266
16330,65.575,5.3578,0.0431,267.828,59.5604,3.7911,70.6821,80.0851,89.2007
12447,-9.0804,18.4265,0.6676,42.555,5.4024,2.3312,11.0571,16.2145,59.4159
13225,-30.7957,-80.5429,0.2387,391.7841,-37.6189,3.3252,35.5095,158.5662,2.9948
8619,-9.2528,44.8421,0.4321,211.64,25.4226,2.7447,16.0355,30.5069,13.7154
9967,19.6819,-71.6707,0.2562,272.608,56.4843,3.0502,27.5117,60.6909,51.0768
7492,11.2691,32.2199,0.2263,137.388,51.0922,3.1518,18.898,64.7091,8.1796
12386,81.1526,-104.6055,0.2149,270.6249,-174.4185,3.2874,81.3581,180.1338,76.8384
11265,11.307,7.3868,0.4194,143.83,20.8865,2.7555,14.2196,27.3626,1.737
5691,-4.5258,-20.2155,0.3519,219.962,18.6582,2.6642,15.5154,33.2899,14.19
2553,7.6602,35.4953,0.3529,94.4397,30.738,2.8218,12.5353,36.2174,17.282
5069,20.2197,-106.064,0.27,315.114,-128.184,2.9263,25.6146,110.367,1.668
9441,3.1553,-25.7146,0.5795,143.108,-13.1804,2.4116,9.7234,22.8962,5.7144
7473,16.044,17.0494,0.1989,72.6497,31.0299,3.2147,28.1723,39.482,59.415
17263,1.4929,-7.9265,0.7805,57.8698,4.8925,2.1527,10.2416,13.1689,80.6581
12237,19.1513,-6.5013,0.1812,70.1664,-14.5591,3.07,29.1882,23.7871,76.8384
11231,7.409,-1.6653,0.3713,208.336,18.1788,2.6788,15.4689,37.6554,3.0779
16292,-4.1928,-35.7992,0.56,323.6534,-34.9987,2.567,11.9324,33.648,80.2955
3051,-8.5827,-86.9664,0.377,254.099,47.0768,2.8092,16.0191,58.3776,2.826
2749,-6.5384,-22.7552,0.3954,148.947,-11.6992,2.5224,12.7089,25.9214,1.0915
5492,11.8165,-32.1389,0.3165,202.225,-24.4579,2.702,18.087,41.7541,4.909
9134,-6.6274,6.8003,0.419,212.74,-17.4113,2.4289,16.6092,27.0864,8.724
6192,-3.9283,25.7963,0.5248,191.133,22.7429,2.3874,10.4472,30.7503,13.7154
18211,-5.8473,7.885,0.5772,260.9047,13.3708,2.6972,12.4907,18.8638,48.9157
7294,8.6513,19.5421,0.5031,187.272,13.3872,2.4764,12.6085,20.7885,4.755
2055,-12.5814,-105.215,0.1793,295.273,87.9854,3.3252,25.6146,87.2384,3.8163
12899,-8.9841,-32.0428,0.2336,150.0927,7.0397,2.7466,19.9412,32.0868,77.7655
14045,-18.1799,-71.9524,0.2985,316.6977,44.9656,3.4283,25.7074,77.2484,3.799
2071,13.3243,39.4106,0.3016,198.937,38.837,2.8096,18.8589,49.1324,2.242
5091,10.1139,-7.0212,0.3225,200.935,-22.7481,2.8951,17.5422,47.1071,3.4
1554,3.3348,-7.0648,0.5792,132.657,15.9017,2.7712,13.3365,31.5877,72.975
17655,102.1812,-122.6805,0.1516,230.7603,174.4359,3.362,108.7905,215.085,63.9876
3722,-11.2268,-88.2238,0.2827,274.582,58.3107,3.1518,24.6138,86.9716,9.941
15759,37.7887,172.6299,0.3469,400.1464,126.7662,3.4272,158.705,192.425,48.245
2465,16.271,32.6597,0.1853,239.302,66.6867,3.2874,31.8033,70.9683,5.1947
2241,7.1066,-1.0415,0.6524,220.126,6.564,2.3883,11.7966,16.5794,38.164
3259,-18.3691,1.0541,0.3007,64.8944,48.698,2.9582,24.93,54.5251,5.1947
9918,11.3862,15.7258,0.3728,223.795,13.6412,2.567,16.1461,25.8138,29.5269
9506,-6.3166,22.3392,0.2145,204.766,36.1859,3.2374,25.2185,38.7558,3.481
7958,-7.4514,21.5544,0.4714,155.673,19.0649,2.4574,11.4514,25.7552,59.415
6634,13.1792,4.9539,0.2088,220.469,29.0293,3.0467,19.0266,51.2637,4.232
1378,-15.8224,58.3367,0.5223,191.26,47.4757,2.7549,16.722,42.5919,10.7626
9235,-3.2394,15.4982,0.3253,224.906,18.1999,2.7462,16.6392,29.2209,1.737
9721,5.7912,3.8575,0.6017,169.801,13.385,2.4158,9.7234,22.5236,68.2545
12529,-96.0545,-133.7341,0.1395,257.4338,87.9854,3.1796,7.1495,87.2384,81.6774
18105,-4.2359,-3.7894,0.4767,55.5175,18.6448,2.382,12.4907,20.8126,16.1763
7753,-4.9499,30.3809,0.5919,186.46,13.3708,2.5045,10.8997,23.8212,51.791
3719,-6.8412,-36.7961,0.297,25.7615,33.4166,2.5527,16.9369,43.3839,16.7015
9520,13.281,-13.8871,0.2143,174.518,-33.1617,3.0943,22.8978,36.9446,4.327
17383,-2.1074,18.3608,0.3183,203.951,25.2332,2.8011,17.3085,37.7762,3.2782
14759,-3.2361,-31.5836,0.5326,240.7022,-1.8578,2.3149,11.1242,15.9895,81.5486
5118,6.2734,-22.6371,0.7251,238.689,-14.675,2.3666,7.0827,25.3202,27.4012
7028,18.5236,-32.9016,0.281,328.728,47.0768,3.2089,42.3194,63.7006,2.242
16391,69.3474,-131.304,0.1989,256.131,-158.1627,3.2874,79.2518,173.9607,2.8948
14208,-5.9464,-25.9408,0.3103,322.7701,13.3708,2.8639,111.267,212.183,89.7028
13343,11.5553,61.9153,0.1461,223.0459,69.9837,3.9381,31.3727,79.0178,53.7318
18467,-7.4305,-19.2082,0.8442,145.4616,-12.0617,2.2443,6.0469,18.317,76.291
5184,5.9367,13.6413,0.672,169.892,25.8125,2.6488,11.1326,26.8614,27.835
10438,-27.4908,98.6476,0.3245,257.089,44.8596,2.9967,27.5297,70.7387,5.5266
387,15.8403,-0.1913,0.2605,232.656,18.2349,2.8595,22.0968,51.2637,8.993
18157,-26.1074,-149.0466,0.0961,244.6554,-42.359,4.1165,41.9627,120.9908,47.0808
3516,11.552,19.36,0.625,68.1625,13.6412,2.2,10.3005,18.336,19.9366
339,-6.9531,30.0344,0.2606,180.522,22.6222,2.7497,17.1474,29.273,8.7213
9943,4.9394,20.468,0.7958,186.238,13.8349,2.4241,7.2769,20.0619,42.3501
9107,-7.8636,-22.0885,0.3671,223.475,-16.3824,2.5527,17.591,33.2899,5.6137
16004,-8.6961,23.7772,0.46,156.608,23.0425,2.4526,12.0938,26.6952,9.8822
320,23.1282,19.6607,0.1858,178.712,64.7418,3.3153,30.9426,77.3151,2.245
12394,-12.5196,3.0357,0.6311,117.5153,10.0621,2.4296,8.9937,15.5815,73.9574
11489,11.4362,48.0518,0.2748,100.664,17.6433,2.9814,19.5587,40.7301,15.426
14443,-7.211,11.7188,0.6115,94.0827,-6.0448,2.4298,12.2639,15.0563,65.7379
14054,9.6902,-26.1162,0.2795,130.889,-11.5756,2.8222,20.8053,35.7386,25.381
4894,-8.5916,43.4697,0.3149,239.969,41.7787,2.828,21.1341,44.4402,3.7348
10532,-13.4292,-55.235,0.1772,286.185,71.0791,3.3252,29.0411,93.3775,2.095
5438,-14.2512,-5.6521,0.2212,354.169,-22.7595,3.3191,28.3828,72.802,3.44
17695,3.5153,16.5668,0.5301,210.852,-10.7908,2.4997,12.5757,19.2855,16.634
17579,-30.4852,14.1258,0.4746,173.622,-18.5239,2.3355,37.5314,27.3752,50.3566
1462,-12.7613,-24.2172,0.289,83.667,27.63,3.2503,20.2437,45.0083,81.5486
13128,8.6502,23.5903,0.2445,242.883,53.6536,2.9398,22.8978,61.5172,16.1131
18248,8.5539,10.2169,0.4328,198.147,17.6433,2.4272,12.909,22.8962,54.435
11104,-9.5015,12.7696,0.2659,195.093,23.2029,2.7987,20.2437,34.6492,25.2239
766,-13.8429,-12.8011,0.3669,207.913,23.5678,2.5658,18.1608,30.8021,1.7301
13475,-7.2273,-2.6285,0.2382,263.93,30.078,3.0569,19.2319,43.5086,4.721
16697,20.8358,-91.4748,0.2601,238.7182,61.0953,3.2089,37.9854,113.7891,59.4159
18368,26.3469,-36.2016,0.1646,153.3301,77.9938,3.4987,30.2821,79.5649,6.4886
14875,-27.9118,-105.098,0.1816,270.217,95.0725,3.3153,33.6521,103.986,8.5801
6082,10.9097,-29.9385,0.3445,158.33,-18.5736,2.6597,16.5656,27.3633,11.423
9657,-0.0001,-28.9957,0.6778,197.337,-23.6503,2.2,0.0,24.66,80.8572
10260,-16.35,-14.2151,0.2377,147.593,13.4884,2.9845,23.1352,35.6953,4.9861
15944,-4.9812,133.8251,0.3024,69.3105,90.1485,2.8848,21.7627,137.267,41.9359
1997,10.1152,-44.8512,0.5139,337.901,-14.675,2.3324,11.6782,29.4713,1.7099
13753,-6.1345,-66.8504,0.3003,335.9071,100.5856,3.3153,23.9225,91.8755,47.1486
7053,-5.6694,-0.532,0.5776,132.603,-4.9255,2.2504,11.1326,16.8782,16.315
3679,-13.3961,-102.368,0.2517,231.659,63.5139,3.1421,23.1441,91.892,5.1947
1958,-8.0494,23.2336,0.516,149.881,19.8767,2.3782,12.5645,25.4301,58.9232
10104,0.0001,-0.2118,0.7279,216.186,0.0,2.2,0.0,22.6483,0.0
18220,13.8537,21.3385,0.244,190.775,-22.4135,3.0402,17.4136,41.7541,21.5562
13904,-4.6834,12.9183,0.5707,195.0225,15.5951,2.3189,11.3751,22.6203,41.1069
9372,-9.7611,-17.6967,0.4821,134.374,-15.2021,2.4718,13.0408,22.4688,42.5147
8156,8.1319,-4.9703,0.4746,252.673,20.7494,2.5077,11.9321,34.5402,8.474
310,-5.3479,-4.6572,0.6017,104.52,9.5771,2.2014,7.4823,18.4932,3.2782
4914,-3.2113,1.1828,0.5307,144.251,5.487,2.3385,9.6981,16.559,79.591
8949,7.3284,-2.5906,0.6129,181.856,-10.3657,2.3355,12.4276,19.8391,13.69
13648,-15.7201,17.2362,0.3832,58.5226,17.5152,2.499,20.5201,25.801,20.656
194,-26.1683,-14.268,0.2738,313.967,-55.2142,3.6073,37.5314,107.7974,82.6024
17188,-4.0038,-83.055,0.3388,245.6626,58.5706,2.8692,10.6386,76.2691,32.374
11504,25.721,16.5888,0.134,286.413,65.2844,3.684,47.0706,94.0169,7.2265
15191,-11.7319,-27.5441,0.4416,172.786,20.8975,2.4362,11.9321,27.3752,8.1796
12955,-20.3877,95.1811,0.3162,153.985,100.5,3.1875,29.4361,91.8755,1.643
2403,6.3146,9.1177,0.4563,272.689,18.1788,2.5179,12.909,27.3633,11.6482
4239,10.8308,24.9946,0.6011,145.832,17.6433,2.4631,10.4337,20.8126,36.306
808,-6.5633,7.7434,0.4094,138.538,22.7772,2.7255,9.3392,28.6176,58.6479
10781,-6.2826,4.998,0.2728,230.518,11.9051,2.9398,19.0266,41.7541,10.377
3480,-6.9806,-5.7776,0.1422,212.561,54.0125,3.2183,33.3488,69.2226,41.279
13544,-18.225,-41.7915,0.3833,219.9301,34.9099,2.7328,25.0323,41.3104,8.993
14431,-16.0866,-0.177,0.2813,58.6144,-18.1144,2.9941,21.4301,23.8094,12.329
6351,-8.7974,4.0496,0.3045,117.341,18.9573,2.7173,16.0194,32.2804,41.3475
1848,15.3809,39.1008,0.3005,177.162,17.2156,2.8951,21.5157,40.4803,15.103
3858,-13.7009,-0.7286,0.7211,108.06,-3.9545,2.1599,3.9838,13.2042,5.854
17772,24.4377,48.8875,0.307,239.922,43.4174,2.8932,29.0411,65.4474,1.7099
420,5.3486,1.2627,0.5562,206.442,17.6801,2.3274,10.4007,20.4624,36.306
7418,6.2712,23.2719,0.6637,209.021,14.628,2.4407,12.8981,21.1657,72.9346
8172,10.4155,-2.8595,0.6391,104.977,16.852,2.3139,10.1021,22.8716,48.3799
10457,8.6171,16.3091,0.4367,187.951,20.1374,2.5259,12.9017,27.6633,29.159
9479,9.0235,13.0916,0.5362,139.647,17.961,2.5179,14.4674,25.1307,78.0798
986,-14.6589,30.1628,0.2877,134.778,22.924,2.9381,21.877,34.6358,12.329
10607,-18.8435,-18.517,0.2799,54.7709,-28.6591,3.153,23.9225,37.2863,46.1597
16231,-40.8667,-255.1132,0.1141,132.5392,-195.8905,3.362,74.2172,247.9249,18.5239
10296,13.3271,-61.572,0.1599,268.116,44.9656,3.3516,28.1355,63.7085,8.5685
15598,13.261,28.1945,0.7182,195.7507,10.9046,2.2,8.9492,22.6483,41.1069
7265,10.41,2.6149,0.3335,168.676,18.4968,2.7976,17.5852,31.7518,26.6013
5293,-4.5302,0.759,0.4558,207.265,17.5867,2.3883,11.5239,24.0693,19.9366
3192,-5.7494,0.243,0.5073,156.321,-16.3871,2.2148,12.4866,25.5694,5.2981
12835,20.624,-145.624,0.2224,214.947,-157.761,3.183,42.34,150.965,46.2067
6381,3.1357,1.7549,0.3896,175.236,-9.7678,2.3829,11.3751,29.4713,55.451
14533,-41.2018,105.8818,0.0485,143.5627,159.0491,3.5201,42.3194,163.9821,84.3933
18959,32.2068,-82.0119,0.3137,295.9157,-128.184,3.1908,35.2466,110.367,76.8384
4595,-12.4444,-6.79,0.3193,209.954,-8.5062,2.78,16.5656,21.0167,65.6716
7765,9.8892,14.0223,0.485,194.373,20.1408,2.4526,12.5353,22.7815,11.423
17791,31.9466,-87.3912,0.0555,169.7139,-57.6991,4.1165,84.4021,107.7974,50.1435
174,8.0364,8.3826,0.6326,174.401,-1.9289,2.1527,10.7285,17.2334,17.905
18242,-44.6538,-14.9022,0.1138,94.0028,-37.4959,3.5201,44.6084,60.6909,53.7089
9090,16.7387,7.8809,0.1909,348.961,60.7529,3.3456,22.5107,82.3239,4.232
5708,12.3201,-0.6554,0.3369,133.29,-15.9421,2.4914,13.6537,29.9771,50.3566
657,11.4747,-15.1635,0.7108,172.725,-6.7434,2.0588,10.8931,12.9089,69.4336
8481,6.0168,2.4761,0.5429,196.325,-8.6983,2.3646,12.0938,19.0819,82.153
11732,11.9009,15.0,0.7966,180.765,-6.6464,2.0774,11.1021,13.0095,63.742
214,16.5609,28.0575,0.3622,78.7331,39.0543,2.7976,17.1007,43.5086,17.086
6217,7.0464,-31.4084,0.348,208.271,-12.1687,2.7817,16.1282,32.3414,4.6337
14540,-2.705,57.8373,0.3375,103.854,30.738,2.74,12.903,51.6228,5.113
424,-13.6362,26.5122,0.3109,264.805,44.2121,2.8096,18.8279,52.8168,8.9282
505,-9.4184,-48.9599,0.292,210.714,-19.4625,2.7497,17.8928,42.1712,2.4726
7235,-11.7037,-9.8401,0.4074,206.623,-15.7568,2.5508,13.0408,25.4301,49.0605
17317,-12.6686,75.8749,0.2006,223.365,51.8604,3.1773,23.5687,62.0891,53.79
382,-11.2782,-28.9954,0.338,187.61,38.4967,2.8692,18.2065,54.4773,48.9159
5419,-7.7435,13.2315,0.6018,72.9904,12.6605,2.2685,10.7672,20.8042,18.0434
14584,-5.1532,2.0795,0.5776,158.422,12.4181,2.3385,11.1326,18.7485,15.1147
10357,-23.5405,35.3679,0.1734,144.323,26.4058,3.261,33.6521,43.7671,14.6597
7201,23.1652,87.9487,0.1321,304.032,73.417,3.684,33.6521,93.3775,2.72
7937,-6.9127,55.8659,0.328,222.084,36.0533,2.8929,17.1227,54.5887,7.2332
11419,5.8889,1.3775,0.707,86.7517,15.6523,2.2443,7.2134,19.8869,80.4706
16000,0.0,16.2799,0.6867,112.946,0.0,2.4683,0.0,20.5036,0.0
9288,-2.1975,37.7332,0.58,150.605,4.9762,2.5455,11.1021,26.9596,13.1186
13982,93.6243,-118.129,0.1363,248.752,-163.925,3.255,99.0565,157.741,47.93
7084,7.9032,-23.7726,0.465,126.041,-15.7612,2.3385,12.8981,22.5967,6.879
1726,11.9469,8.9645,0.3571,127.902,13.678,2.567,14.9097,25.9214,29.159
555,-13.6801,19.0333,0.2131,229.416,33.9747,3.3516,28.4649,57.6994,5.5364
16049,-19.3395,30.22,0.3605,364.114,22.7772,3.1561,35.5752,145.474,53.102
2306,5.2365,16.6817,0.4277,242.321,25.9448,2.6196,12.4933,26.6952,1.7356
756,-14.7688,51.3984,0.3061,186.887,29.0293,2.9998,18.1608,42.5823,5.7357
14677,0.3947,4.5962,0.8048,191.461,4.2514,2.4298,11.4721,16.5794,89.2231
7281,10.8163,14.4059,0.7562,239.112,13.385,2.4683,8.0127,19.7221,4.207
14105,51.0711,-56.1034,0.1523,184.7824,-54.2835,3.1978,51.0706,70.1479,47.0808
18733,-5.4884,-14.054,0.5516,168.173,17.3249,2.2999,11.4514,21.462,33.725
5242,-16.6045,32.9665,0.1655,278.866,39.8516,3.5511,21.2343,54.9251,2.038
8273,-5.721,23.0303,0.5632,264.17,-1.9289,2.2685,12.2498,17.2906,11.1276
1204,-6.125,-30.8205,0.3,206.3,3.4081,2.723,16.1387,27.3516,8.2019
17283,-11.3251,-21.8203,0.634,263.527,20.1374,2.3721,8.3875,24.388,46.2067
575,17.5967,-63.3836,0.4909,317.562,-74.705,2.6128,21.877,70.9121,2.729
9447,14.65,-2.477,0.3748,86.2586,7.2215,2.8837,20.9084,39.9087,16.1131
2084,14.87,45.2539,0.2133,255.205,33.9747,3.0569,21.3805,54.5887,8.4918
799,-17.422,16.2602,0.1667,256.515,40.9115,3.5567,26.5826,48.6724,1.7904
2712,-26.2685,-10.1333,0.3151,93.498,-44.2358,2.9841,26.2025,41.671,81.6774
14893,-9.9923,-30.9557,0.4257,129.686,31.9015,2.567,11.9691,36.9453,12.5959
11478,-10.9404,46.851,0.2481,163.248,46.6966,3.0402,19.0266,57.0396,44.7503
3935,16.8424,-7.4867,0.2488,98.2473,17.8343,2.8235,20.5157,28.4641,18.845
7103,7.7287,-23.7871,0.2449,317.96,54.6158,3.0529,27.8144,67.9099,1.873
9122,-19.3327,16.7036,0.1333,233.125,51.0764,3.1316,29.4361,62.0891,3.651
6391,-3.913,-18.1365,0.4842,194.491,-6.1959,2.2601,12.5435,20.3898,41.795
11405,15.1012,25.5023,0.2698,204.69,20.8975,2.9783,21.96,31.5154,1.0915
14874,9.0538,-91.9208,0.3682,101.9483,-98.4907,3.684,110.86,116.2639,83.3564
6715,16.4733,-61.7435,0.1703,359.884,62.9735,3.0801,21.6376,83.8945,8.538
12399,19.2565,226.8701,0.1746,155.0349,-213.458,3.261,41.2324,214.44,48.717
11682,10.4134,-27.7055,0.5018,205.989,-15.7148,2.4495,11.989,22.5967,2.125
6956,3.1305,-29.1295,0.3679,241.834,10.0746,3.0185,20.2556,40.6756,0.829
10772,-16.9576,-50.6993,0.2942,221.076,38.837,2.8597,21.1341,54.908,0.829
1686,3.8522,10.4143,0.6406,155.076,-5.9541,2.4249,10.6386,19.0819,59.4159
15128,3.4437,61.8805,0.5586,166.6476,34.9099,2.8011,14.6063,61.8059,47.1486
10354,25.4944,65.6943,0.2143,241.042,55.0795,3.2033,30.9426,63.7006,8.724
1298,-18.7262,-126.192,0.2178,235.367,-69.1267,3.4283,40.4145,106.983,0.4318
17493,-7.5701,-46.9305,0.3774,83.1796,-37.4959,2.567,15.8354,52.8168,18.0434
5934,13.4901,-9.9913,0.3376,171.53,-18.2676,2.5599,17.5422,27.5346,13.427
1359,25.1029,-84.4895,0.1431,249.128,20.8792,3.2107,30.2821,81.2267,22.7735
16278,-6.916,-12.6392,0.5625,171.911,10.0746,2.3355,10.9243,22.793,17.086
1088,-18.9664,11.3661,0.1621,249.506,90.1485,3.7439,35.2459,118.747,2.038
4750,12.9735,12.5696,0.3288,78.7964,-11.8136,2.8218,20.2325,28.9897,15.3056
8709,-15.7186,40.5719,0.1353,171.525,58.5706,3.6872,29.4793,92.1126,6.552
17302,-46.7597,104.84,0.1601,254.302,57.4714,3.3893,55.2323,94.0169,5.5266
12709,-35.3728,-27.0515,0.1137,197.2511,90.2158,3.1836,59.2228,111.342,58.5112
3284,14.3358,-80.6783,0.2723,251.852,32.8912,3.0185,25.7419,72.6804,2.012
9091,-11.0781,24.2068,0.2709,174.065,95.1321,3.1518,17.4706,93.3691,0.4547
3019,-4.8681,-17.0571,0.3898,166.543,5.5436,2.5179,17.3704,25.4768,0.1225
7768,-12.0332,-17.564,0.5057,149.155,-8.1183,2.3111,14.2196,21.8349,32.5796
7321,5.9767,23.4366,0.4389,189.923,-12.1785,2.5729,12.1089,24.5047,14.6067
13240,10.5401,-28.6449,0.7735,151.3392,-1.9289,2.1717,11.4248,8.5738,80.4352
1096,-10.5958,-21.4918,0.5635,186.608,-6.7434,2.238,11.4618,19.9277,37.9035
10868,32.7192,-211.109,0.2096,267.364,66.72,3.0801,35.2459,102.9,8.5405
15510,-5.548,46.9814,0.3859,194.361,63.4685,2.7177,11.5153,64.3999,72.9346
1003,19.3509,-31.4107,0.1815,232.74,51.4504,3.4049,29.7032,66.5198,5.442
2429,6.5229,23.2427,0.7079,111.961,-1.9289,2.3608,7.3906,18.337,32.593
17294,10.3611,7.1733,0.4379,175.9077,18.1999,2.5599,16.5049,31.8536,17.905
9729,5.4175,61.607,0.4176,162.842,34.9099,2.8987,14.6512,50.3517,18.6683
4643,-10.2321,5.5109,0.5348,185.333,-16.3871,2.4208,10.3988,24.6708,37.168
5318,-14.553,15.2691,0.3195,143.532,2.5094,2.7616,23.6559,38.5385,27.549
8782,-3.35,2.0152,0.5974,214.631,11.9721,2.4815,9.3392,16.5264,16.1131
3897,-9.3954,14.5176,0.287,48.5431,77.9938,2.7177,11.979,79.4345,10.1245
18399,7.244,-12.8514,0.4217,114.373,-15.2021,2.4289,12.8985,26.8614,5.97
4855,-14.751,-47.9051,0.2958,313.651,108.612,3.1796,29.5407,92.1126,53.79
17479,7.0827,-22.335,0.5751,158.3132,17.5152,2.5459,12.5353,21.3781,48.9157
13069,20.0877,-160.284,0.1293,321.873,-115.0507,3.6872,45.9377,149.7537,7.1369
16467,-10.9358,-44.3482,0.5045,220.13,-12.289,2.3149,8.5678,18.8638,48.4901
16869,-7.2609,0.0,0.8013,211.231,0.0,2.3139,7.273,19.2624,63.511
15499,-7.4177,0.7219,0.6898,205.4176,19.0649,2.635,16.1461,24.2515,51.746
3257,-11.3493,17.1385,0.3526,150.238,27.604,2.8096,15.594,42.631,3.7736
94,-6.3001,1.7266,0.6043,147.236,8.4235,2.2553,11.4721,16.2145,46.2009
15268,9.0226,5.4777,0.5287,267.952,23.0532,2.5658,12.543,26.8614,5.5266
18598,-5.5081,13.317,0.8621,208.3608,24.0583,2.2443,6.5104,18.317,38.6659
12108,16.4183,70.7807,0.2028,257.882,69.7887,3.0953,27.9443,79.0219,10.426
5067,5.4768,-13.0964,0.6436,153.242,-10.9746,2.3355,11.5902,19.5955,59.415
15068,4.452,25.6041,0.5437,222.842,9.2409,2.3054,11.4618,19.5667,57.942
1001,6.7951,33.5866,0.4505,141.498,23.0946,2.5527,12.2071,32.2241,13.6362
4311,15.827,33.2715,0.2755,243.358,32.2989,3.0348,22.518,47.1071,3.4588
7708,-7.8112,25.5682,0.497,184.556,20.0094,2.4997,10.9692,22.7146,4.232
11016,-28.2356,-109.964,0.1988,332.146,44.9656,3.2564,25.0323,71.5616,2.8019
18240,-11.1474,14.8948,0.2145,112.6932,12.8982,3.1875,27.1914,51.2637,10.7626
7674,-5.3276,-2.7155,0.7432,177.989,6.4167,2.3747,7.2769,16.5264,30.2064
5687,27.6793,9.5481,0.3358,175.253,29.0293,3.0426,27.4586,32.3464,4.669
14442,10.3173,-35.1683,0.288,352.5014,38.837,2.6764,11.7212,61.8313,80.8572
11616,16.7266,19.8131,0.2449,94.3593,37.9796,3.0159,21.0153,41.7541,3.7736
17906,2.3674,-10.8824,0.5943,160.9452,8.0978,2.4057,11.1326,12.8462,41.1069
1334,-13.5796,10.0019,0.4138,63.177,-21.7496,2.567,18.1692,25.3582,83.4539
9478,-9.8209,9.4966,0.4131,216.462,20.1408,2.6091,14.8601,25.9214,3.2782
10131,12.3255,-10.5292,0.3014,172.735,-20.8908,2.8639,18.1143,38.5385,5.1398
5602,-22.286,70.5559,0.2651,310.38,62.6831,3.1235,28.3893,86.9716,2.012
11196,-10.374,60.2681,0.3489,269.799,68.9885,3.3005,10.5145,76.1034,51.0768
1912,-10.4868,15.2804,0.1786,119.24,36.0533,3.6931,28.8639,42.631,41.1835
16762,-8.0198,28.4158,0.3524,135.946,11.7552,2.567,12.0213,33.7556,7.2265
6139,1.7171,36.4804,0.4236,51.245,-17.5153,2.8597,10.5145,37.6554,18.1987
18868,13.9047,-30.7705,0.4742,242.89,-32.1195,2.6385,14.9097,42.5919,19.356
6455,12.7832,56.6552,0.1461,293.82,80.3109,3.6018,27.935,82.3239,10.225
1159,-28.2896,-82.4362,0.1995,244.394,62.9735,3.4176,31.8348,83.8945,3.906
