,fM3Trans,fAsym,fConc,fDist,fM3Long,fSize,fWidth,fLength,fAlpha
13575,-28.4106,24.2853,0.1519,407.441,15.8309,3.6827,34.2727,70.0897,89.7028
18859,11.8193,-22.5785,0.4232,217.544,-18.2508,2.3936,10.5833,27.4518,2.2101
17299,-9.2172,-16.2866,0.4203,97.7341,11.4645,2.5077,11.9321,22.0086,53.102
1017,24.8371,31.5776,0.3476,266.665,15.9017,2.9621,24.555,38.7116,1.6094
5897,-16.3474,26.0407,0.2461,192.401,18.5348,2.821,20.0706,32.1676,10.377
18741,28.5025,-105.318,0.1862,243.102,56.888,3.216,34.2727,87.2384,2.038
530,-4.0712,-12.3142,0.6695,128.14,-5.9541,2.3385,11.1326,16.9771,65.7379
10752,-3.0253,-10.6425,0.6766,174.751,9.3495,2.2672,7.0231,18.7091,20.371
6269,-20.7026,39.1313,0.2967,132.548,35.4336,2.8555,19.9412,36.5605,11.288
10339,15.9265,-115.169,0.2263,214.795,-128.184,3.4305,46.9254,110.367,10.377
168,-29.0666,26.7671,0.1888,264.642,-65.6318,3.2699,42.0889,70.5426,1.635
15823,27.4137,40.2521,0.2358,147.761,22.8337,3.0789,31.8348,47.1071,7.2332
18641,-8.4699,36.3945,0.5211,376.811,75.1862,2.7497,16.0981,70.9121,5.7144
14837,-10.9322,11.3432,0.3751,205.8457,-16.3824,2.4158,1.214,21.1218,44.9107
13414,-6.4822,-20.3662,0.3971,232.695,8.6654,2.5099,12.7905,25.6878,5.7595
16918,-8.4784,-44.8502,0.4338,308.0689,-12.1785,2.7976,21.1341,32.2804,18.4008
4141,-11.84,-14.9539,0.7609,194.578,3.9078,2.0314,11.4618,13.2042,20.371
15607,-19.6299,-62.8019,0.1267,329.767,54.0013,3.9373,37.9854,92.1126,1.419
1916,5.2492,38.5476,0.3195,142.327,23.4476,2.7796,14.9745,35.4866,4.387
11894,-10.6671,-224.645,0.2438,150.129,-121.458,3.0145,42.34,145.474,3.813
15382,4.6974,-11.6324,0.4974,205.278,-4.9255,2.4495,9.9073,20.8936,3.0779
14899,21.7032,-101.5031,0.2919,209.6312,37.1014,3.2183,26.8882,113.7891,22.7735
13798,21.3749,-10.8668,0.2022,230.747,29.0293,3.2351,29.7969,49.1324,2.4726
18913,3.9381,12.4358,0.184,305.3155,-128.9326,4.3784,75.6026,112.704,6.2016
579,19.8442,-6.887,0.285,127.82,-13.463,2.7555,20.9084,26.5096,15.92
13803,15.9083,33.4399,0.2074,200.705,44.2436,3.1971,21.6376,54.4773,5.113
5381,-14.0161,55.9926,0.1054,213.793,51.8604,3.2033,27.4185,63.7006,4.9318
779,11.7364,-53.2852,0.2342,277.076,38.4967,3.1999,20.8049,54.4773,0.26
18253,70.2285,-8.717,0.0763,374.061,-181.0984,4.1987,105.1574,187.9041,54.9252
5866,3.2467,4.7575,0.3756,172.048,22.6601,2.6522,17.4507,41.3104,71.309
6664,14.9457,-66.2538,0.1997,264.389,51.8604,3.2033,23.9783,63.7006,8.5405
18022,14.3532,-68.323,0.3993,152.664,47.0683,2.6248,15.5154,54.7437,14.259
1069,7.8871,-21.0957,0.2424,219.142,-23.6503,3.3595,20.0706,43.3839,3.713
2923,-3.7514,-22.6862,0.5912,130.378,19.0849,2.3189,10.6288,22.7815,39.441
9214,-9.8301,-0.4388,0.5565,242.418,7.2215,2.3355,10.3156,20.6036,21.817
10697,7.1083,16.8423,0.5011,124.783,19.1054,2.4289,9.6208,24.424,34.0559
1759,14.0514,-8.8234,0.3772,185.413,-21.7496,2.5004,16.9062,29.3567,7.9947
7740,26.5058,-40.9347,0.1694,290.058,-58.5607,3.0908,42.0889,86.053,21.0253
16661,23.5757,-18.499,0.2194,251.783,-37.4959,3.3516,33.5032,43.3839,14.6597
10432,-26.0566,29.2215,0.149,163.92,51.4361,3.3462,39.2394,63.7006,18.0434
9203,-14.7077,-45.5581,0.377,212.519,44.2121,2.9941,21.0153,52.9024,3.4
10025,-7.5444,-6.4752,0.5396,132.145,21.4163,2.5484,10.3988,25.9888,16.1763
14522,9.4616,-264.034,0.4474,265.238,-163.925,2.8619,20.2441,212.5581,49.195
15373,-4.1539,-9.7068,0.4163,108.575,19.9198,2.5893,14.9003,24.66,32.7666
18690,-18.001,-7.6862,0.2311,333.9209,106.7664,3.2617,41.2324,144.412,49.6844
8634,-16.1099,14.3402,0.3139,191.314,27.5274,2.8903,20.1572,31.1292,18.0434
11968,0.0,5.1148,0.8066,62.714,-6.2981,2.1959,0.0056,20.3902,89.6561
2248,4.996,46.0558,0.3873,226.711,9.768,2.6464,11.4318,33.2899,33.8245
5068,7.0536,5.2824,0.483,165.683,11.067,2.4289,12.7905,25.7552,69.938
16944,-2.8422,-23.5144,0.557,66.1449,13.385,2.567,11.4514,25.9888,38.164
5808,-15.7948,13.5815,0.2105,120.433,37.8433,3.0569,27.0297,45.1917,1.6
6997,18.7722,3.0043,0.4088,54.3047,24.106,2.7973,21.4301,34.4975,58.5095
6161,11.5135,32.9923,0.2558,163.356,29.0293,2.8094,16.3756,42.5896,4.245
11983,-10.2999,15.1741,0.7277,85.0246,-7.3216,2.0233,12.3901,12.6315,10.896
5129,13.7826,24.4173,0.3001,103.958,20.5464,2.8218,19.0666,33.4439,18.3562
3806,-11.8243,55.2632,0.2038,211.285,39.8244,3.4049,28.1032,56.4648,3.531
3057,18.6273,52.6029,0.2057,263.504,87.9854,3.255,27.9552,86.5058,8.538
619,-31.5711,-17.9499,0.3866,305.255,-57.9233,2.7466,34.2727,95.5353,0.8433
18679,-21.5853,-120.156,0.1239,270.337,-144.197,3.3462,42.34,120.9908,4.268
7129,14.0487,12.0565,0.1892,257.483,75.94,3.684,31.9728,70.5426,19.3319
16602,5.6446,11.0036,0.6048,141.2938,10.5927,2.2589,6.7982,25.4301,83.7854
10090,2.9357,-3.6479,0.7893,100.395,12.6605,2.2148,7.3964,19.2855,68.7907
8919,-3.9859,-22.6554,0.5785,145.942,-9.2523,2.3355,11.4721,18.7485,7.5845
1090,11.7179,15.0295,0.7372,182.865,-6.6979,2.2148,11.9321,12.9089,69.4336
13706,10.7363,-16.0964,0.5466,259.407,4.146,2.3324,11.9324,20.7885,11.7406
8555,17.0028,-4.3638,0.2599,357.389,49.1044,3.4298,29.8525,87.4239,1.7904
7417,-11.3646,14.3006,0.7708,222.525,-2.8969,2.2148,10.3988,13.0051,65.7379
8734,-13.1398,2.7024,0.2563,221.105,-16.419,2.7549,15.5154,34.0918,29.1685
10856,10.8909,13.374,0.3224,210.401,28.7091,2.7551,19.0978,40.6277,8.992
18775,23.1148,-29.7769,0.1867,177.7574,-32.0062,3.3595,35.2466,41.7541,48.1747
6128,5.8939,-12.2339,0.486,169.1,-18.637,2.567,12.6315,24.6743,59.415
17807,9.7985,-47.8524,0.3463,49.5732,38.5759,2.7156,14.9003,54.7437,0.267
4981,14.2626,39.1278,0.2608,188.455,22.7772,3.1179,15.5154,41.3104,17.086
6739,4.1262,11.4338,0.6553,134.977,15.9289,2.2672,11.3751,19.5172,44.732
5689,-5.9003,24.8943,0.4652,179.952,18.6448,2.3189,12.7312,22.6203,10.896
12177,25.2843,22.3982,0.1951,103.733,58.9876,3.3442,30.0761,93.3775,6.0049
9049,-8.2482,37.0129,0.2279,251.614,81.9483,3.3005,28.3828,80.1881,5.324
544,6.632,34.5464,0.3905,217.28,20.1408,2.6248,12.9271,33.648,14.1145
5006,14.5898,23.7348,0.338,176.077,22.0226,2.7976,21.8349,35.5524,1.7099
15400,7.6263,17.1709,0.4966,195.671,22.924,2.3589,12.9384,27.2841,38.164
675,7.6006,7.781,0.2827,260.092,32.0105,2.9985,17.3662,52.735,4.575
10411,4.6308,-12.8814,0.4518,114.698,14.628,2.2095,12.4866,21.1218,56.5554
9128,-7.0574,13.3733,0.7525,179.693,19.9198,2.4907,10.5625,29.4713,10.1245
11786,-22.2716,21.4309,0.2001,348.8,60.7529,3.4176,24.555,62.0891,53.7089
3008,-10.8613,58.1655,0.3748,286.522,73.6068,2.9865,15.594,77.2949,4.1242
9085,16.8961,7.5011,0.2707,50.4624,32.0105,2.7853,22.8978,36.4776,27.549
18417,8.8154,13.7543,0.58,46.6801,-6.2981,2.2148,12.7012,15.0041,56.553
9999,-14.4703,8.8321,0.2957,53.2158,13.2176,2.6395,21.5161,29.2209,13.171
8094,-5.9048,40.1205,0.2465,274.022,95.3131,2.8041,20.8973,91.892,4.387
13667,-20.9033,46.5687,0.1493,276.5422,95.0725,3.6799,27.0297,106.983,41.9359
2128,-5.1196,10.2046,0.4858,89.2638,-19.9497,2.3589,10.8997,24.5597,13.171
3861,-5.5786,42.5954,0.4329,179.446,22.3355,2.7976,12.3865,41.9723,68.844
5366,-13.9603,-96.8059,0.2968,237.882,-63.0268,2.828,17.4475,93.7206,4.909
10999,12.6945,-19.8233,0.3883,128.06,-8.2607,2.6875,20.297,25.8147,51.4362
17316,-59.8916,81.3953,0.191,237.1545,95.0725,3.1836,65.5994,91.3695,58.9232
1035,-21.5674,37.6799,0.1689,166.709,63.4685,3.7439,31.8033,79.0219,50.487
2671,-10.859,73.1087,0.2995,255.603,87.9854,3.0466,19.0251,94.0169,47.1486
17421,9.1531,-1.0364,0.7508,193.862,9.2409,2.1527,11.9324,19.941,26.472
390,-13.7075,8.6813,0.4684,212.326,24.5412,2.5422,15.3876,25.7563,16.183
7711,10.334,-23.7921,0.5082,159.167,-14.9936,2.3918,10.5155,23.64,58.805
5762,6.4825,-1.4342,0.4316,224.014,20.7647,2.7173,13.4156,24.5597,61.9402
17079,-10.5131,92.7943,0.1791,203.1987,-89.0242,3.9353,83.7406,121.699,76.8384
538,-16.013,-31.573,0.3638,309.411,47.0768,3.1433,22.8978,72.6804,1.419
3319,18.5442,-10.9705,0.2141,198.484,41.3347,3.07,29.923,52.9024,4.4386
14925,-16.5403,30.3418,0.1749,219.644,50.7703,3.4801,31.8033,69.4073,21.9336
17163,3.2979,-25.2272,0.533,212.087,-9.7678,2.3444,10.5065,21.4416,20.371
10468,-3.7435,25.3243,0.5633,65.8253,12.4181,2.4298,10.3988,18.7485,60.268
3705,-37.6948,-40.7656,0.076,287.088,90.1485,4.0321,88.3068,109.86,65.3193
9295,10.8999,73.8944,0.1224,290.816,68.9885,3.5511,27.1889,77.5343,6.4404
17583,7.2705,-1.8135,0.4854,127.867,15.8398,2.527,12.2636,24.1086,52.38
3160,8.8907,8.8077,0.3791,218.723,31.8729,2.7493,15.5154,36.6834,2.242
14100,9.0127,-0.6588,0.771,200.2925,-2.8969,2.1222,10.2416,13.1689,56.5554
18202,19.0604,-48.3828,0.2755,301.69,-54.2835,3.1059,38.6759,56.9447,1.7099
14735,8.893,-1.2913,0.6027,66.066,13.3708,2.4116,12.9017,18.337,16.183
9981,-4.2404,-0.586,0.7815,216.185,6.4167,2.1599,11.5239,13.3231,7.1369
9194,4.7611,13.2726,0.7477,161.675,-1.8074,2.1658,7.3964,19.2924,58.6479
7580,-15.131,67.4694,0.276,212.939,51.8604,2.8218,21.96,63.7085,3.4588
16657,75.8539,72.5346,0.0139,224.9873,104.0899,4.1165,108.7905,179.8715,89.7659
15987,-14.9167,-52.5263,0.3125,271.101,61.5344,3.1798,21.0421,79.4345,4.1242
735,-8.7051,-40.1157,0.2598,184.267,27.6859,3.0271,12.9017,51.2637,5.113
12784,5.2053,31.0011,0.4493,254.38,22.6601,2.499,12.903,35.6882,72.9346
15017,-4.0623,-38.8492,0.5832,168.5068,-16.1377,2.3444,10.9001,33.954,89.9087
7687,4.4835,-12.0593,0.3769,164.139,17.053,2.4472,16.3098,31.0833,0.5867
12036,5.9467,34.7771,0.4703,87.105,22.7735,2.4565,12.4907,28.0012,25.219
2696,9.3111,47.9611,0.347,260.044,51.6806,2.828,18.8832,52.8168,2.076
3261,12.9656,94.9817,0.3367,274.555,91.9232,2.6069,19.0992,85.9173,48.9157
3256,-13.9604,0.9897,0.2831,188.33,17.3649,2.6385,19.3678,42.1245,15.426
10155,-8.5378,0.7063,0.6589,114.63,12.4181,2.3664,8.7048,18.7737,41.617
4602,15.4866,-95.6075,0.0578,234.581,73.6068,3.2089,47.0706,114.12,5.0486
12132,22.9384,49.2987,0.1823,157.303,26.4205,3.3365,33.7706,48.5138,2.125
2185,14.8819,37.7066,0.2264,186.551,54.0125,3.3568,27.2537,69.2226,1.2306
7184,-20.2057,-32.3002,0.2543,297.823,15.8309,3.3781,29.453,63.003,8.5801
5284,-3.1458,-17.8504,0.4462,214.072,15.9895,2.6091,14.0449,27.4623,3.713
901,-12.5134,17.5165,0.3711,132.917,28.5104,2.9009,18.1692,36.9446,5.7144
8869,10.0983,-24.1491,0.1734,262.055,54.6158,3.5655,21.1341,64.7091,2.5393
3314,-13.8541,16.2374,0.5278,60.4438,19.0649,2.3962,14.4022,25.6878,49.4642
7025,-9.9808,-24.0972,0.6575,186.873,-14.5591,2.3664,8.1624,20.8126,50.6682
13025,6.8728,-4.206,0.56,152.233,-10.7908,2.2589,10.3094,19.2855,31.983
17018,-7.9869,-7.2487,0.648,208.97,6.564,2.2685,12.4276,15.9013,59.415
11492,10.5492,-13.778,0.7703,99.477,15.8398,2.2636,11.4721,21.0846,10.1245
13628,70.4102,-38.2399,0.2627,341.2119,-270.1926,3.2183,105.1574,187.9041,5.0486
5323,5.2259,12.8194,0.433,175.526,17.3649,2.5988,14.2856,23.8094,9.132
1523,-6.791,-19.1202,0.2723,144.118,-16.0293,2.6248,15.2272,27.5744,2.242
7041,-8.975,-8.6907,0.4583,83.2785,-17.5153,2.4378,16.9062,28.1121,28.175
11667,7.5323,-4.9989,0.3294,204.331,-12.1386,2.702,12.909,34.4045,14.19
13292,-56.5966,79.6277,0.1266,358.1424,-174.4185,3.1532,83.9226,179.8715,84.3933
5891,23.048,-66.8395,0.1971,294.581,67.9471,3.4263,29.4361,84.8658,1.804
1261,5.0759,1.892,0.7387,249.918,-7.0922,2.2148,7.2769,15.5815,18.056
643,-8.3405,-17.9803,0.4259,248.03,-18.1403,2.4935,10.5943,30.3114,31.218
5331,8.9352,12.3727,0.2867,179.317,27.1641,2.9562,22.5107,42.631,37.3138
3745,2.8713,24.7351,0.466,77.5756,18.4646,2.6748,14.4674,21.1474,46.7087
1283,7.5722,80.4304,0.1829,268.027,87.9854,3.6827,28.1355,94.8668,1.6705
12445,5.5241,1.9824,0.6044,95.0327,-4.73,2.2636,10.5145,17.9872,53.7318
16341,-3.7779,-27.4391,0.3688,148.56,20.8106,2.6395,14.6309,31.5877,5.7357
7811,-5.4332,0.3493,0.5556,115.972,-7.1191,2.3385,11.1326,16.9771,32.7666
12775,-6.3104,24.4339,0.4508,120.231,19.6201,2.4579,12.5353,21.0846,18.3562
7682,-9.5172,3.2393,0.2937,175.655,23.321,3.0013,17.5422,33.1608,35.595
9310,4.2261,-9.6338,0.3961,114.08,-33.1617,2.7364,12.9017,36.939,53.1794
4771,12.294,28.8475,0.2793,183.938,31.8729,3.0789,20.4587,47.985,5.3027
1347,-11.5712,-15.1619,0.7265,126.472,-8.5632,2.0512,12.507,21.0846,5.08
321,-12.0047,-25.018,0.473,173.349,8.0978,2.4579,12.5002,20.8936,17.5637
3852,-14.8935,-67.9653,0.1734,293.452,57.4714,3.255,29.8525,64.7091,8.2019
16106,-2.1884,3.8711,0.5178,198.5148,19.0625,2.2504,11.4721,19.8391,48.1747
13268,5.5462,51.4292,0.4268,106.7603,19.9198,2.4731,12.507,27.5577,48.9157
14698,15.171,104.069,0.2434,211.578,80.7168,3.0958,27.935,82.4622,3.906
18281,13.5754,-63.9837,0.3934,278.188,39.3141,2.9825,17.5422,64.4932,12.6913
1691,10.0727,38.1978,0.2245,203.818,49.1103,2.9965,19.7212,58.3776,1.7099
6588,14.8817,23.512,0.3452,298.611,33.8245,3.183,21.4115,75.4299,1.8092
7017,-8.4312,2.8513,0.6631,266.501,11.7552,2.4272,12.8139,19.0819,4.755
14519,-38.4278,7.5555,0.1777,145.818,-150.795,3.2374,51.8306,137.267,53.7089
10824,-9.8483,-1.5261,0.5301,46.7008,14.0026,2.2504,10.5833,20.8139,4.327
10604,6.3108,47.2649,0.3459,206.343,37.2872,2.618,12.4933,41.671,7.3429
13919,4.4065,9.0073,0.4695,180.825,17.5867,2.5455,10.4007,22.7815,17.4926
12250,10.1291,6.6446,0.5896,95.8627,-16.1377,2.4298,14.4627,20.3898,12.6913
13024,-11.3517,-15.1548,0.7331,219.583,-4.8092,2.179,10.6715,13.2692,61.9402
6706,-3.4239,13.4361,0.6036,83.751,-4.73,2.2577,10.7285,13.0095,67.4915
7673,19.2015,20.8573,0.2723,208.235,26.5791,3.153,27.1889,37.2863,8.4288
14506,10.1126,-172.7955,0.283,259.074,-49.77,3.3456,43.6886,155.223,49.195
9914,9.8591,-1.219,0.4881,88.237,18.6348,2.382,14.9745,27.3633,29.159
14965,18.8731,-81.3588,0.2847,267.8709,-27.0938,3.2351,27.4185,81.2267,47.1486
4330,-19.2851,1.8239,0.1258,221.083,77.9938,3.2617,29.7969,79.5783,2.6347
15119,-5.7148,-37.0433,0.4262,116.807,-26.3449,2.499,12.4646,40.4803,6.516
15711,15.1918,54.7113,0.257,339.376,62.6831,3.255,27.9552,86.9716,3.375
9030,-14.0514,24.6103,0.2071,216.643,27.9478,3.0953,21.5338,34.6492,1.7301
1002,-13.944,14.8796,0.538,78.8644,13.5509,2.7493,15.4689,19.3604,73.5855
7985,7.2393,1.4751,0.4639,165.866,27.604,2.4579,12.2639,29.362,6.1541
11772,11.7525,18.5209,0.3346,156.416,-33.1617,2.7756,16.9368,36.9446,12.329
13651,-6.6323,33.2295,0.4725,255.1223,33.6343,2.7627,10.3988,35.6882,50.3566
10800,10.2831,41.1312,0.2973,177.245,40.9115,2.9342,17.3787,48.5138,8.1796
17565,-1.5626,-8.9429,0.4641,107.2643,-37.6572,2.4935,15.2272,43.9615,79.0118
7214,-10.155,31.3159,0.1591,217.203,61.5012,3.4176,23.4979,71.4248,4.457
11600,-5.8867,-21.2693,0.7601,20.5405,15.5476,2.3309,7.2029,19.1908,69.938
14330,7.5062,19.4423,0.5737,177.452,11.4645,2.4624,10.6288,21.4763,3.625
8964,7.1693,21.7815,0.4232,151.095,-15.2097,2.4565,12.9944,24.3133,79.144
8868,4.7167,13.3813,0.6564,211.967,15.6523,2.3309,7.2029,19.8869,7.052
15644,-29.0323,-108.0798,0.3023,257.5309,57.6959,2.864,41.799,146.4157,45.4343
4800,11.6818,1.3666,0.5233,195.693,-18.1403,2.5496,12.6364,29.3108,13.427
4890,12.2215,53.5658,0.1319,86.0362,42.7354,3.3005,23.9225,73.449,8.681
16906,-23.9465,-10.6273,0.1325,95.671,-23.6503,3.3742,27.1889,31.4779,27.4297
12618,-31.5934,-56.9186,0.0574,35.6143,71.0791,4.1592,49.0157,91.8755,2.8019
2156,7.2689,-1.3385,0.6592,81.919,6.4167,2.2889,11.2507,12.9089,39.441
11018,-7.4629,6.1555,0.2412,239.209,29.0293,3.0467,17.4475,41.5858,21.0253
12011,-6.9331,-17.6255,0.3931,139.522,-13.4367,2.3936,15.3608,22.0086,9.8822
3625,9.4454,8.341,0.5778,143.283,14.0026,2.4298,12.7312,20.5417,16.035
3010,-14.796,-56.8434,0.2303,304.894,38.5759,3.3516,27.3232,65.6318,1.149
18084,-4.9073,-23.5251,0.5866,93.2711,-9.3635,2.1599,11.1326,22.7815,56.5554
16431,-9.029,-38.1095,0.4156,204.628,-31.609,2.6702,12.7377,32.1456,44.9107
3017,101.393,78.21,0.1056,182.104,-195.89,3.153,110.86,247.924,8.992
7117,-9.239,-11.7082,0.5605,145.642,11.646,2.2405,10.2416,19.8391,25.299
6343,22.8024,-48.6834,0.2778,313.163,51.0997,3.1908,26.8663,62.0891,6.4886
3855,11.2853,55.6635,0.198,265.465,46.6966,3.2033,18.2322,65.8461,5.212
17963,-5.7441,2.3708,0.5438,102.8279,5.9749,2.7712,13.9953,13.2692,83.4539
11411,6.3077,45.5099,0.2714,147.389,23.0425,2.7193,14.0922,44.4396,5.1398
17401,-11.7959,-26.2619,0.2426,225.907,-22.7481,3.0466,23.9783,45.0083,20.028
10202,6.4396,25.3638,0.6834,172.977,13.0967,2.4522,9.5459,20.6343,4.207
17373,51.2736,-22.6729,0.1372,105.067,-128.184,3.284,68.566,110.367,53.7089
9173,-11.3906,10.6125,0.2928,118.085,17.2156,2.7987,19.9412,40.0276,10.694
5291,11.358,-9.0926,0.4965,189.92,-14.8064,2.2504,11.5225,28.0462,20.9345
18556,-2.5473,35.8115,0.4077,233.23,22.6197,2.7551,11.9517,34.1337,0.921
1136,8.6056,16.9705,0.4329,68.2,24.0583,2.4472,14.9097,22.7815,16.9624
5766,8.5862,-30.5663,0.2396,254.742,-22.7481,3.022,21.9778,46.6248,0.583
4523,-13.9476,-75.5898,0.165,345.136,59.9786,3.5661,29.0411,87.4239,1.3845
18076,4.5218,-0.8759,0.7904,170.784,4.3213,2.2188,7.0231,13.0438,17.4926
17955,-12.9849,-18.8606,0.5919,104.2327,17.9036,2.3608,12.1067,31.5154,41.3475
3586,8.6957,-6.3786,0.5625,123.258,8.4235,2.4058,10.6494,20.1556,16.992
6221,6.0683,8.7301,0.1653,137.65,15.5476,3.2107,27.9276,42.5823,7.553
8065,-11.617,9.0304,0.2569,233.69,37.1621,3.0958,23.9225,90.239,63.9277
11372,13.573,-127.434,0.2014,203.56,61.5012,2.9509,21.3805,82.3239,0.3692
11404,17.0535,25.7184,0.1729,116.643,75.9449,3.4305,30.9426,70.0897,8.2377
961,13.7119,29.0464,0.1316,167.285,55.0795,3.4298,29.6883,68.5967,9.132
12798,-4.3583,11.3458,0.6586,117.2926,-1.9289,2.3757,7.3964,18.336,42.5147
5607,-15.2309,34.6093,0.1691,231.693,48.376,3.0402,27.0297,54.3082,8.5405
14364,-9.4053,-26.4192,0.4419,230.061,-16.0054,2.5527,13.4156,25.3202,5.08
16194,-27.9089,87.0188,0.3337,389.579,46.6113,3.0527,30.9426,79.1585,0.252
2368,6.679,-29.8184,0.3708,126.099,-13.6162,2.5283,13.3068,26.7219,59.415
15000,-6.8782,31.3369,0.6779,265.8435,25.0272,2.1959,6.8084,22.793,89.7028
2921,-10.0147,20.781,0.2867,257.257,38.108,3.1179,19.6985,65.9296,5.7949
2130,-19.4141,38.8296,0.1951,226.377,47.0768,2.9582,29.4361,41.7932,10.213
10176,-11.4678,42.9693,0.1577,148.848,47.923,3.3005,21.4115,73.449,46.4513
3599,9.7108,53.0492,0.1527,211.71,65.0794,2.9963,21.0153,71.1972,3.3555
467,-8.0259,17.6169,0.5355,65.8902,17.084,2.3971,10.0227,19.2924,74.0884
876,16.828,-67.4505,0.3379,279.399,57.1013,2.9012,21.5689,64.3675,5.544
9066,-6.6611,-82.4823,0.3165,280.2,-32.0062,2.8987,12.9271,81.2267,2.245
10482,4.6252,28.542,0.4502,210.992,-10.2698,2.3874,14.6063,22.0086,65.514
12107,-14.7142,25.2156,0.2502,145.734,35.8661,3.3516,21.6376,45.0083,4.286
7429,10.8571,-24.2094,0.568,155.096,14.9493,2.4249,8.5943,20.8126,57.878
1167,-17.0643,-42.1566,0.1839,337.661,46.6966,3.684,35.2466,54.7437,0.833
3550,-6.6204,-17.146,0.3096,121.781,24.0583,2.8011,16.9787,40.3395,10.217
5143,-3.7146,-35.7055,0.4667,107.616,21.48,2.3589,11.4721,27.1802,31.645
11646,13.0424,18.394,0.2436,274.787,51.6806,3.0958,27.8077,63.7085,4.9318
574,9.2319,9.5314,0.3824,87.6333,-19.9497,2.4158,16.1482,26.3353,4.207
17596,37.5789,-125.488,0.1332,204.152,-123.864,3.476,51.2485,141.967,2.8948
14280,57.1702,-49.3074,0.092,312.65,-55.2142,3.5087,62.2788,80.0851,82.948
3420,-10.9633,-93.4655,0.3428,249.228,87.9854,2.8587,11.9323,114.12,21.7952
6768,-9.0052,10.575,0.1502,193.192,37.9796,3.0054,19.4423,51.2161,5.0486
6935,13.3939,23.3825,0.4863,207.444,17.8343,2.4935,15.4178,19.5172,10.377
5344,-6.2125,3.84,0.2238,200.622,10.0021,2.6764,28.1355,22.7815,72.2872
5389,10.5324,-6.82,0.43,183.705,-28.5834,2.6749,19.3678,30.8233,16.1131
15329,-31.785,-94.7434,0.1662,274.406,56.679,3.1798,51.8306,107.7974,58.5095
8466,-2.3961,-37.4923,0.2785,201.078,-14.7265,2.6755,15.5086,38.4589,4.387
8606,-3.6762,-1.6727,0.3932,104.39,-13.2483,2.6359,17.6439,29.2226,16.315
3671,-12.6365,10.8589,0.4892,174.004,11.646,2.55,16.3098,23.7276,4.53
18512,-11.5638,15.0388,0.7413,227.107,-9.5899,2.4208,8.9652,12.7464,73.5855
9093,5.7653,14.6508,0.4231,180.696,14.9493,2.5459,11.5257,25.5694,17.4926
251,8.9821,17.9069,0.3017,197.243,-28.7833,2.7493,17.4968,38.7558,4.232
17293,28.0317,68.506,0.1508,237.2386,30.1982,3.3781,22.6768,64.7091,44.732
4056,16.3078,47.1937,0.2189,213.973,37.2872,2.9985,20.4992,50.7703,12.6972
12890,-24.1812,24.9862,0.1022,184.945,45.5662,3.3018,28.1355,71.5129,4.457
11352,9.7166,12.5878,0.7884,31.6795,-17.6264,2.3054,10.5839,19.8391,68.7907
12850,-26.2053,2.1607,0.2178,240.8362,28.5863,3.3406,31.2076,40.0276,19.335
16573,-8.3251,-33.2251,0.332,54.4481,-28.6082,2.9893,26.2025,30.8233,49.4642
15372,-9.8116,13.0447,0.7789,177.997,17.2019,2.4448,8.5943,20.8898,54.6396
6156,-10.0602,25.5564,0.2456,208.016,43.4581,2.9398,21.0153,54.5887,1.668
395,-13.0111,23.2233,0.2234,131.992,23.0532,2.9914,22.5865,32.5853,8.1473
15697,24.9206,58.4721,0.419,375.508,26.2659,2.7694,24.9971,65.6318,1.423
4455,20.1792,82.0894,0.1171,201.986,49.0002,3.3365,29.1882,76.1909,15.056
11681,-5.4454,-2.2715,0.7342,230.499,-6.6979,2.2636,11.6149,13.2301,61.7344
9543,-18.1092,4.5498,0.4429,37.3899,66.6867,3.0953,27.935,92.8875,3.062
15810,45.1467,-27.176,0.204,272.7369,-95.8508,3.6193,51.9419,113.789,68.7907
2503,7.6107,57.6978,0.1913,196.396,44.2436,3.0527,17.89,58.0216,3.009
4149,-14.6811,-8.3699,0.3599,147.502,-15.4233,2.4771,19.9412,27.5346,5.854
6274,13.8402,-7.6252,0.3665,214.766,-25.6666,2.7585,18.0692,35.7386,9.941
10757,-22.5548,-12.9669,0.1542,134.4,15.8309,3.2383,27.5117,40.8865,15.103
9077,-11.1243,-66.2386,0.3118,195.217,34.9099,2.7796,11.9324,68.4755,59.091
2962,-17.0518,-84.1491,0.1746,337.871,41.3347,3.1561,29.4793,64.4932,8.889
14771,-4.3852,19.6133,0.6384,217.923,13.3605,2.1761,11.4248,21.7075,39.441
17904,88.7545,-190.1048,0.1631,326.4367,-149.21,3.3893,105.1574,183.615,8.5405
17204,-8.2602,-6.1456,0.302,167.437,-22.4582,2.7364,15.594,36.4776,5.7357
12136,-10.3813,2.3956,0.312,187.575,-16.9051,2.5883,17.3036,34.4045,17.16
17318,8.6476,19.259,0.4806,209.325,18.6448,2.4949,12.7089,20.7336,32.7666
12004,12.0603,-11.1038,0.4307,46.2057,-12.0617,2.4683,8.7048,22.7815,56.5554
18251,42.9653,-12.5669,0.1378,104.9433,-32.9923,3.239,42.34,162.423,82.1691
14278,-33.2761,93.8837,0.2136,278.4193,93.5119,3.4581,46.9254,182.5003,47.1486
9983,19.4383,2.5949,0.2708,332.491,-67.2331,3.1826,27.4586,93.9699,1.779
994,15.1188,30.4996,0.2215,268.733,68.9885,3.4188,23.4979,76.1034,2.404
