,fM3Trans,fAsym,fConc,fDist,fM3Long,fSize,fWidth,fLength,fAlpha
10487,-8.3602,-2.0879,0.2706,224.483,19.9198,2.821,17.8928,27.5744,68.7094
8141,-4.4539,-21.6798,0.2063,212.741,20.0711,3.1313,20.2437,41.671,7.035
10254,19.1479,-56.3223,0.3234,285.064,-25.1823,2.9825,21.96,65.9296,2.404
14414,-2.6566,21.2188,0.6565,157.411,10.6758,2.2889,8.7048,19.3191,53.587
5527,7.0964,51.5957,0.2691,210.43,68.9885,3.2699,17.6248,76.1034,2.6347
14962,18.0197,6.4183,0.3063,185.548,37.9796,2.9965,21.4301,41.3104,21.1975
10044,10.3779,13.7201,0.4246,166.668,-9.9623,2.4579,14.35,29.4713,8.538
1946,-33.3058,-127.487,0.06,201.771,-144.197,4.0526,70.6821,120.9908,7.052
14535,-1.169,-27.8113,0.3738,186.8069,33.2394,2.6123,11.7127,35.7142,72.9346
10435,-20.5013,-44.3056,0.1689,296.501,-54.1429,3.9353,34.869,86.9716,24.9483
2463,-12.9092,26.4907,0.4566,75.3486,38.837,2.6064,16.0322,26.5096,26.472
13092,39.4394,-82.4554,0.1486,316.956,59.1684,3.4298,51.2485,70.7528,60.4918
13652,24.2752,23.6048,0.4506,212.4611,38.8908,2.7328,24.5639,36.6353,78.6364
3630,-8.8946,36.4891,0.3831,144.682,18.1788,2.4579,12.3499,29.4713,20.7634
15132,-5.4611,-24.7152,0.4531,232.06,-16.0054,2.4976,14.9489,24.2515,15.103
18563,20.9496,25.0625,0.5742,198.3459,22.6222,2.5641,28.1355,26.0647,81.0902
8275,-13.9572,-9.4101,0.1995,200.618,-22.4135,3.1313,20.4992,39.6726,1.9918
6948,-15.1188,13.9881,0.4292,118.949,15.7739,2.3385,16.9369,25.4768,48.9157
2980,-11.5218,31.3241,0.3325,219.098,31.4852,2.9307,19.7212,49.1701,0.98
14108,-112.424,-32.8965,0.0928,145.938,-158.1627,4.5769,158.705,173.9607,86.5559
5048,-20.5042,-143.137,0.2979,266.348,-101.0299,2.7616,55.2323,90.2566,50.664
15870,-7.416,4.1532,0.6747,147.704,5.6423,2.2553,10.9243,16.9771,33.8245
18889,5.3297,-22.2253,0.4389,215.187,-12.0617,2.4298,12.5103,28.5807,0.662
7374,6.0778,35.6346,0.2964,140.145,20.1408,2.7551,13.3365,39.7884,15.9883
15500,-10.7821,-22.3348,0.3292,266.509,-8.5632,2.6749,17.1007,33.7556,19.356
7628,4.5012,10.6841,0.4141,216.285,-11.6992,2.6048,12.7089,27.8575,20.2025
5319,10.6913,11.1843,0.8456,188.909,-10.1092,2.0314,11.5239,12.3915,46.9385
14778,-12.8698,168.7915,0.0974,179.8697,-121.458,3.3005,37.9854,141.223,77.7655
15530,17.4115,-235.6526,0.3443,253.3268,-175.214,2.6866,83.7406,206.5307,4.6337
2531,11.7974,-14.6216,0.7798,124.185,17.6433,2.0663,10.5839,21.4763,54.6396
13352,8.682,-13.733,0.5435,161.373,11.9696,2.3936,12.7034,19.9277,21.769
7912,-7.5348,31.235,0.3345,159.61,28.197,2.8094,16.6392,36.633,6.552
6481,-13.9538,56.4918,0.4086,186.874,69.9837,2.7853,13.9185,79.0178,1.2024
13534,9.5755,-156.9173,0.4578,212.1461,-115.0507,2.828,13.5002,149.7537,11.1276
605,-6.1496,-2.9404,0.8521,203.754,7.0397,2.2405,6.4587,16.9293,13.7183
9284,-16.0009,48.3396,0.276,230.721,58.0046,3.4305,29.6883,65.0794,2.095
11614,11.1111,15.4641,0.7158,62.3132,9.567,2.2148,11.4797,12.3503,55.451
325,11.8992,-15.0925,0.1805,222.286,47.923,3.2658,25.5263,70.0897,0.26
14239,3.656,-72.8229,0.2931,100.8148,75.94,2.9893,13.0408,100.5,76.291
12470,11.042,-1.368,0.3554,119.352,12.8161,2.6933,16.221,24.388,58.5
8139,-7.493,-15.2693,0.3127,36.181,20.1494,3.0466,12.9017,73.2948,8.1473
2601,-18.8174,71.4695,0.1175,237.936,51.0997,3.1971,29.923,62.6624,5.0681
5173,-11.1213,62.1338,0.1968,180.752,39.3141,3.1518,21.0421,54.3082,1.893
3681,10.1676,-32.9483,0.4167,235.9,-19.8489,2.3385,16.1532,32.2804,2.242
3759,9.2871,1.9766,0.3969,136.8,20.0094,2.6749,15.8656,29.2226,44.7503
3514,21.3696,-53.2459,0.2737,213.971,-19.4625,2.8791,25.7419,48.1845,24.926
16107,7.0858,2.5486,0.3731,188.699,19.9198,2.4158,12.2071,27.5577,9.132
3125,-10.6714,-40.423,0.2634,251.816,49.9465,3.0941,18.7115,79.0178,5.544
7936,-11.0628,-10.295,0.4148,217.838,-19.3439,2.6755,16.3098,27.2369,11.423
13476,12.5316,-62.1896,0.2728,282.647,48.698,3.3442,20.4992,76.1909,7.742
5559,8.2894,18.2943,0.443,211.03,28.5104,2.5527,12.9017,33.954,14.155
8496,9.9155,-28.2201,0.4608,200.696,-12.1785,2.5459,12.2089,26.3485,4.232
2028,-7.5688,29.2223,0.4669,191.237,-13.6162,2.4579,11.8048,25.9214,23.934
12476,-16.4086,37.4322,0.4458,147.2552,22.1946,2.5185,14.9097,32.4042,48.305
14638,2.3021,13.9589,0.7498,73.5629,-6.9094,2.1833,7.2029,19.0819,89.7228
12596,-7.6049,-119.478,0.4098,247.811,86.4079,2.6248,12.636,110.367,58.6479
17156,9.8041,38.2613,0.4467,186.156,-16.1377,2.567,12.7981,31.1421,0.5867
4301,4.8182,24.3778,0.5982,230.51,18.6448,2.2109,11.7679,22.6483,14.3231
201,13.6166,47.4507,0.276,234.109,40.9115,2.8528,20.2531,52.8168,18.0418
3213,14.8418,-59.5288,0.2677,200.457,-62.6945,3.1114,21.6376,86.9716,4.387
8037,15.6024,27.0942,0.2906,194.254,15.0798,2.7447,21.5157,31.1421,27.4297
4719,6.0657,21.3773,0.6284,203.685,17.9036,2.4057,9.7812,22.6483,8.993
18809,-28.7449,-39.5703,0.2732,290.6,49.9465,3.0015,34.9208,67.4766,2.957
1524,-18.7808,-66.8379,0.2158,292.918,63.7105,3.255,23.1441,79.4345,1.893
17092,8.5926,11.4702,0.3683,198.1331,10.0855,2.8094,12.9944,18.4932,72.975
13639,3.7229,12.3822,0.6091,185.013,-9.537,2.2601,11.2359,19.2855,65.514
10079,-8.0222,-29.9697,0.1777,309.389,62.6831,3.284,28.1355,92.8875,4.232
1281,-12.2447,20.657,0.3059,151.587,23.2029,2.7926,17.4475,34.6872,19.356
7119,6.4646,0.2979,0.5729,63.9031,-11.6992,2.3782,10.6494,22.4756,66.0814
12080,-13.196,11.0467,0.2276,237.437,60.0875,3.1334,20.9217,62.6624,4.232
9370,-17.5078,17.9162,0.2283,359.619,56.679,3.3265,26.1729,107.7974,2.8019
17806,7.3624,5.5029,0.5247,92.687,12.2064,2.4298,12.2639,22.1614,77.0349
11637,13.2184,16.0704,0.4812,114.849,-18.2676,2.5792,14.2196,36.369,0.662
18938,-8.3016,25.9038,0.5184,185.501,19.6201,2.5988,12.7089,27.3752,13.341
6727,-10.8358,14.7826,0.7443,217.039,-3.9545,2.1255,11.419,13.0051,29.159
12557,-27.308,81.8798,0.3623,379.2065,67.9471,2.9783,30.9245,93.7206,58.5112
4012,19.6654,-73.7375,0.26,254.657,63.003,3.0013,37.7617,77.5343,2.8948
17743,-30.2164,14.1633,0.1167,358.6064,87.9854,3.6872,56.7521,93.7206,1.7356
8578,-16.9085,26.257,0.4419,145.021,22.0226,2.6064,15.3608,26.3353,1.048
15880,-0.9647,-2.1109,0.5,201.879,-15.9024,2.3253,10.4472,24.5973,16.1131
9759,-9.3433,-1.6455,0.3171,231.372,13.3872,2.7796,15.2333,19.4637,33.725
13050,8.8525,-6.2851,0.5023,181.639,13.385,2.4728,12.4933,20.7885,4.327
3882,-6.7265,11.1956,0.4225,151.848,-21.7496,2.4935,12.903,26.6593,3.1904
5710,3.6768,1.6244,0.7591,111.59,-9.2523,2.3054,7.2769,18.7485,10.329
14115,2.5077,-22.9925,0.5907,121.234,3.378,2.4401,9.3317,22.8962,56.553
15097,-52.028,91.5666,0.0953,382.2097,-109.02,3.362,62.6716,145.4748,66.1716
379,-8.6566,-18.8146,0.446,185.734,-16.3871,2.3757,12.1401,25.4301,4.327
4016,-25.3353,33.5126,0.2716,183.411,44.0177,2.9865,29.1882,49.7299,1.985
5979,7.2589,29.2047,0.6278,108.786,13.6412,2.2405,10.4007,18.336,42.5147
9188,-10.2895,21.7259,0.2803,179.442,27.5274,3.0953,19.0346,42.1712,4.1242
14530,8.0554,-9.1428,0.4527,156.086,-11.5756,2.5599,12.0523,21.0846,54.584
9001,-11.4837,-6.3634,0.4019,153.697,-3.2633,2.6107,16.903,34.6358,20.7634
10555,-4.4502,1.1938,0.2948,198.018,7.0397,3.1433,21.5689,39.6726,2.521
7457,7.9138,-1.3452,0.2958,209.946,2.5094,2.8055,17.89,38.4589,20.1948
13395,-7.0235,-4.731,0.8134,103.1949,-3.4544,2.9012,18.7076,25.6878,88.9179
11573,-6.4223,-15.1835,0.3322,180.612,-15.3609,2.7243,17.4475,26.3449,4.207
1943,15.4155,30.2529,0.2864,150.565,27.6859,2.6794,20.0706,36.37,2.6347
17644,-12.8144,20.138,0.4434,149.4754,28.7274,2.828,18.1898,30.8021,78.0385
2930,5.278,3.9973,0.7599,179.562,-4.9255,2.3324,7.3787,18.337,22.7735
6352,7.1291,-102.496,0.4148,224.241,42.3068,2.6788,12.1067,61.6586,5.1947
14959,8.4929,10.4249,0.3826,256.421,19.6207,2.3874,17.5422,27.3906,16.315
5187,-21.8591,-29.7707,0.1716,158.234,16.6283,2.8929,35.2466,43.9615,82.6024
15204,37.4485,-251.8422,0.1643,152.8398,-195.8905,3.5655,145.3262,247.9249,7.3429
3101,-10.8193,26.5546,0.6202,133.886,-16.0293,2.3531,8.0294,29.2813,4.268
14956,17.3136,-37.5337,0.1675,120.635,39.8244,3.4816,29.7888,48.6724,15.92
4114,12.8829,7.9786,0.3094,193.449,-11.7925,2.9825,18.0117,30.5327,14.5518
10571,9.0506,34.5093,0.4324,93.9946,25.3813,2.7493,14.35,30.8219,22.2377
16430,16.2065,126.5174,0.2651,262.2081,-90.9151,3.4305,85.0757,128.945,44.732
98,11.397,-0.0948,0.5714,219.394,5.4024,2.2516,10.5943,16.9293,69.1045
12439,-9.3009,11.6139,0.4793,148.372,-6.7434,2.42,12.9881,25.6468,39.441
8857,-15.9741,59.1135,0.2493,275.36,65.8335,2.9963,21.9778,67.9099,2.72
3487,-9.1651,-10.8604,0.3925,122.289,-14.8719,2.5905,17.8928,28.5807,18.056
6358,7.9166,-1.3158,0.5617,141.085,-4.9255,2.281,11.1673,16.9771,15.1147
4439,-11.1933,29.0682,0.4116,137.387,-9.3635,2.5676,14.9745,24.5973,50.5844
15339,-14.4138,-17.1208,0.5308,344.389,-16.3871,2.5658,23.9922,24.5597,89.2231
14294,26.0748,-56.584,0.2554,305.707,82.1991,3.0958,42.3194,93.4082,2.404
5466,11.4887,33.7267,0.1624,248.998,40.9115,3.4176,28.3801,51.6228,4.989
9707,-5.8138,14.7993,0.8257,197.262,-6.2981,2.2014,10.2416,13.0051,63.9277
16348,7.4205,-17.8973,0.7848,71.0375,1.3088,2.281,10.4281,18.317,5.212
18851,10.0599,-14.2486,0.6565,216.4745,-4.1781,2.081,12.9271,12.6315,4.6137
15649,31.1378,88.2922,0.1352,257.0127,107.078,3.2107,42.3194,93.3691,17.749
6199,-5.9511,18.3017,0.3856,149.983,21.48,2.3782,9.9406,32.0868,15.103
6735,-8.1616,21.4372,0.4717,206.613,27.6859,2.781,14.2196,31.1421,8.993
16502,12.1438,28.7962,0.3564,149.998,-24.1105,2.6355,18.8589,33.4992,14.155
15645,-6.4853,-22.2989,0.4571,122.045,18.1788,2.499,11.356,29.477,9.1317
12301,8.6601,-20.2022,0.4124,89.5001,18.9573,2.6972,16.5656,22.793,49.195
11070,-7.951,-20.493,0.2609,237.338,32.4988,3.0054,17.1467,39.4681,1.9918
8652,-12.7221,15.3468,0.5128,143.132,-16.3279,2.567,16.8681,24.3869,5.722
16225,-7.9897,41.2781,0.6972,132.0225,4.8925,2.281,10.693,18.0642,48.9157
6698,13.4927,-16.3452,0.4241,208.496,-15.3203,2.5527,14.5732,27.2369,31.645
8490,-17.3978,33.3632,0.2562,244.676,33.509,3.3595,24.5639,43.3839,4.31
11436,-8.1048,20.3968,0.3922,127.905,-21.7496,2.4057,12.7089,29.273,1.493
3795,-6.7626,24.6669,0.4338,206.873,28.7091,2.5315,12.4646,34.6968,7.035
5008,-16.8379,80.6452,0.2767,200.021,43.9203,3.2503,21.5161,67.855,50.664
17800,49.1226,-107.269,0.2364,233.911,-120.058,3.1532,49.1044,126.029,2.521
4658,-14.8771,3.5426,0.1196,298.93,-14.8719,3.5178,37.5314,120.9407,76.8384
17547,31.7427,-156.6577,0.1699,220.9457,-64.3496,3.4637,83.9576,128.945,61.33
13163,-5.0869,11.8635,0.5613,207.105,-16.9333,2.3149,12.7012,19.941,23.648
4217,-10.6024,-14.2318,0.6481,166.275,-6.7434,2.4265,11.6158,15.0563,36.458
4500,-11.2716,6.552,0.1369,115.849,46.6113,3.5511,31.8033,54.4773,0.833
11942,-5.1778,4.5248,0.3314,183.704,22.7735,2.6289,19.981,32.853,37.7037
8795,8.8787,40.9853,0.2279,238.272,44.2121,3.0466,28.0342,52.9024,7.3429
14210,6.3585,13.9514,0.668,184.467,-14.9936,2.3909,10.5839,19.5172,33.5626
5961,11.5289,27.3435,0.1586,236.664,33.9747,3.4049,21.7627,61.3494,3.7348
7347,-16.0361,26.5194,0.2322,105.189,25.3813,3.261,21.877,35.4667,7.553
16007,18.5477,35.877,0.3039,106.3456,33.9747,3.0265,20.4587,36.5605,45.5989
1392,-8.2296,-58.7195,0.3801,149.744,11.9696,2.6395,12.8211,47.9518,1.9918
12815,-12.3078,140.1128,0.1513,235.0704,91.9232,3.4649,37.9854,120.9908,48.9159
18093,-74.4955,-97.6401,0.1815,349.336,-150.795,3.1796,71.5243,137.267,53.79
14131,-14.097,-26.308,0.5328,198.3741,10.0263,2.2589,15.4451,18.337,16.7015
4857,-11.4846,-15.1589,0.7117,124.168,7.1055,2.1222,11.419,12.8462,7.6688
503,11.1907,90.83,0.0999,219.884,-110.327,4.1592,37.9854,106.969,3.9228
13864,8.618,208.628,0.1125,78.0064,125.655,3.7464,37.2663,146.311,16.8294
7180,-6.917,-0.7132,0.3389,158.972,15.9289,2.7328,15.5966,31.5877,1.9918
3038,-5.4957,-15.0757,0.557,105.459,-22.7664,2.2504,11.4514,29.4713,4.6337
14130,5.4472,6.8672,0.4607,70.6599,15.6523,2.48,9.6425,25.6507,39.1318
6474,7.6083,-22.0973,0.4505,223.73,-11.6054,2.5403,12.9017,28.9082,3.7348
16917,-9.4598,5.0236,0.5739,104.34,14.0333,2.3646,11.6637,22.7815,19.7216
13162,9.6493,-25.4947,0.5284,215.211,-15.7568,2.4241,12.7034,22.6483,3.427
380,10.0353,6.1052,0.3345,220.166,38.5759,3.0097,19.981,54.7437,11.9581
5981,-7.2524,-16.6984,0.3223,19.888,33.509,2.7447,12.0523,43.9615,4.3534
17829,76.5754,-272.774,0.1454,216.774,-213.458,3.0958,102.411,214.44,84.6314
3775,-17.1281,24.0256,0.1572,283.857,63.7085,3.2089,27.4586,64.3675,8.269
15183,16.6993,23.2882,0.2953,141.9516,53.0133,3.1561,21.1341,73.7252,45.4343
1377,-12.2793,13.2162,0.168,179.499,47.4757,2.9807,23.6559,42.5896,41.5633
9856,15.0365,29.5673,0.3559,202.71,33.4166,2.7328,21.1399,43.3839,0.709
16621,10.1686,26.5894,0.3561,206.792,33.9747,2.7959,17.6248,41.8024,4.53
17473,7.9101,10.9892,0.4849,229.4494,99.2544,2.4574,12.4866,111.342,79.0118
3331,18.2677,37.2139,0.3032,144.826,25.9448,2.7466,21.1341,37.6554,7.035
1765,11.835,-29.3292,0.3536,179.801,-18.5736,2.6749,17.591,32.6126,10.865
17531,-82.5138,77.0394,0.1398,191.605,-181.098,3.9838,83.9576,187.586,8.5405
6527,-20.0705,-47.8773,0.2073,280.825,-42.359,3.4104,29.5407,60.9546,53.457
5953,-2.5528,-23.804,0.6168,214.697,-13.6162,2.3054,11.4154,22.8611,59.415
13484,14.6587,-11.1326,0.4515,161.3551,-15.9421,2.49,14.9097,28.6176,37.168
15390,-92.4362,60.5195,0.0424,178.54,93.5119,4.1987,83.9576,153.344,1.7301
18568,-9.6023,10.9599,0.631,175.6984,3.7697,2.3646,12.7981,10.9877,44.8164
6220,11.8995,5.8433,0.4186,52.2355,-19.3872,2.42,11.1021,26.8614,56.5554
19009,-12.9245,24.1819,0.2462,187.097,26.6549,3.0924,21.9778,41.7932,21.1975
5641,-20.6351,0.2599,0.1539,330.595,95.0725,3.2089,41.9627,113.661,22.8748
17219,9.0608,-17.7689,0.5794,114.334,-13.3006,2.42,12.3865,19.8391,26.742
10116,-10.239,61.0644,0.4182,172.128,36.2713,2.7156,12.5645,44.5086,9.8102
10332,-14.7909,6.6074,0.5529,104.415,-14.675,2.2148,16.903,21.7075,69.938
14162,5.9931,31.9588,0.49,72.2829,29.0293,2.3738,10.6649,32.5491,14.5518
2157,-21.3873,-110.142,0.1443,215.502,75.361,3.4876,26.8882,103.7022,65.514
406,12.28,14.159,0.3006,135.206,30.5728,2.8011,16.9636,38.1484,2.8165
5523,-15.1295,28.561,0.4317,278.219,20.8106,2.6794,16.2987,27.3516,6.2452
394,11.1788,-19.2304,0.3743,162.78,-12.289,2.7796,14.5068,28.0462,23.934
5501,-11.3966,-21.0563,0.1988,129.146,16.0053,3.153,20.1572,33.4741,2.7376
6607,-11.5563,6.4073,0.3124,162.932,-19.655,2.7585,18.4405,34.4045,43.404
10391,-16.2577,44.0654,0.3189,253.655,21.3231,2.8848,20.9084,29.2226,13.7183
16198,-15.0565,15.7713,0.3839,236.15,11.4628,2.6069,19.6985,35.2264,1.048
12305,39.114,83.1497,0.1638,198.429,83.0957,3.7016,42.34,93.3691,18.856
4798,-8.1507,7.8795,0.3892,217.655,11.4826,2.7493,15.4451,27.6517,43.671
13969,6.031,53.9471,0.3495,236.524,59.1684,2.7447,14.998,61.2534,7.7249
3856,11.2247,-2.7164,0.2405,127.868,-28.6591,2.8041,20.2437,42.5896,27.549
196,7.9992,31.7383,0.3339,228.537,28.7274,2.821,14.998,41.3104,3.7348
16296,9.6464,9.6952,0.5012,136.496,11.6095,2.5283,12.8985,19.3257,1.643
17025,-13.3146,-27.6853,0.1943,150.1053,-22.7481,3.3456,32.1181,41.3104,48.3799
10319,-21.44,-95.0042,0.1119,236.039,37.2872,3.1773,33.5032,81.638,6.5405
15855,7.6725,-265.0052,0.2622,139.6862,-181.098,3.1798,84.4265,187.586,48.717
18310,-6.4195,39.6052,0.3561,248.268,66.8235,3.1179,20.8053,64.6465,10.262
15568,7.9646,220.664,0.1964,134.842,126.2955,3.2874,22.0162,187.586,3.2487
6062,-13.2494,32.4555,0.42,56.8985,33.9747,2.9398,19.4801,36.9446,76.1909
4253,9.1987,-0.0932,0.4116,182.836,-12.289,2.233,10.5943,21.0846,53.7221
18187,-4.474,13.4743,0.5725,173.35,10.0855,2.4218,11.4618,16.3558,33.191
10286,62.2262,-19.7314,0.0644,220.726,-181.0984,4.1805,88.3068,187.9041,66.1754
1754,-6.0207,27.6067,0.4105,49.1779,17.53,2.3189,12.4292,21.1218,49.6844
7678,9.7056,-2.0924,0.65,205.507,5.1252,2.3803,11.7679,16.5264,31.76
18688,19.8896,-75.5773,0.1592,106.14,-98.4907,3.0569,37.9854,102.9,58.5095
18990,-12.9981,-27.867,0.6194,186.2433,4.146,2.3589,12.9944,20.7336,50.3182
654,-7.1182,-9.3686,0.4121,212.261,-18.1144,2.49,12.909,24.1086,14.155
11306,9.8583,-21.4756,0.2025,89.4831,45.5662,3.4049,27.3232,50.0617,1.873
15849,57.8896,-176.892,0.1263,167.391,-149.21,3.3742,81.3581,183.615,84.6314
2393,8.2334,-18.0505,0.4555,168.882,-14.5999,2.3962,16.1697,25.7563,5.053
14619,6.4305,1.8871,0.4666,60.8781,17.2369,2.7173,10.4472,38.7116,8.2019
13570,-36.0487,-12.6718,0.2134,357.1536,-69.1267,3.6444,36.8235,106.969,6.479
1854,8.4659,4.3474,0.4607,66.3802,19.6324,2.6061,16.1219,27.3178,4.989
15646,9.6738,-0.3925,0.3615,70.2924,10.0263,2.4265,17.3704,22.793,56.553
6894,-8.6044,-57.917,0.3557,283.097,-22.7481,2.8457,17.4136,43.8486,5.7949
17366,-51.5118,68.0089,0.0956,121.3655,75.361,3.7016,51.2485,108.261,15.825
1547,-12.8192,80.1682,0.1869,200.019,107.078,3.183,24.0908,91.8755,5.93
11282,-17.2016,7.944,0.155,174.528,26.4205,3.1235,28.3828,46.395,17.5817
7309,-10.0525,21.3228,0.4286,161.469,19.256,2.5004,15.5966,24.5047,11.399
11295,6.4666,19.1893,0.5286,127.428,15.9017,2.5599,12.8981,19.4598,0.662
8006,15.7723,-111.58,0.1171,218.334,92.4796,3.4649,37.9854,122.948,1.508
4313,11.1832,1.8302,0.2868,18.578,-24.4579,2.7551,19.5587,32.1947,55.1066
14423,4.8776,29.1757,0.4528,136.539,-16.3871,2.415,10.5833,32.5853,10.694
14499,3.8028,-11.7396,0.5724,221.821,18.0815,2.2148,9.2939,18.9405,16.2492
14936,10.8338,-2.1797,0.6366,180.438,7.7459,2.3522,11.6175,16.9771,21.0253
17075,-10.5286,22.1084,0.5544,182.218,12.2213,2.4005,9.9406,18.5924,89.7659
10302,-9.7504,51.4898,0.2475,294.823,58.3096,3.1971,18.898,61.5118,5.5364
6869,-12.478,11.7483,0.4561,217.774,11.6823,2.4731,14.5068,26.6952,53.1794
14854,-40.6349,-92.6607,0.2411,383.5911,-18.4049,3.1978,56.31,116.2639,23.79
463,-7.2618,9.8947,0.8235,175.094,17.2019,2.29,7.3265,20.6238,54.6396
8215,17.5311,55.4799,0.125,263.678,26.4205,3.2033,26.8882,63.7006,5.324
9761,-14.2908,44.6431,0.1889,211.55,38.4967,3.0869,21.2343,54.4773,0.833
12949,-13.5168,-3.5161,0.359,75.9306,-11.5756,2.8903,16.5656,31.1555,82.948
11602,11.7299,13.3084,0.431,46.0426,11.4645,2.5224,11.7929,23.1329,80.4307
6934,-4.1297,53.2695,0.1754,261.14,71.0791,3.2503,26.1729,77.1621,10.262
9907,-10.9609,20.6897,0.7143,151.173,-10.7105,2.1508,11.3381,12.9752,12.863
1645,8.1459,-18.5555,0.44,168.448,-14.8719,2.2672,16.3919,21.0846,14.3432
7404,11.0277,6.0098,0.3085,110.032,-23.6503,3.0013,21.0153,41.0476,4.501
16295,11.3622,85.0996,0.3414,191.306,66.8235,2.8235,17.89,87.2384,11.423
6693,-2.0147,-6.435,0.435,74.6269,-17.2267,2.3738,12.4866,25.8138,1.0915
3093,-6.9987,-3.9058,0.5386,179.05,18.5907,2.6464,10.9243,18.4932,68.7094
10970,9.3018,-4.1532,0.5016,129.889,18.9573,2.4472,10.5973,24.1086,14.19
4251,8.1622,12.252,0.4359,191.028,17.5152,2.7664,14.347,27.2841,19.3319
11155,-10.3462,77.9846,0.2597,227.853,61.5344,3.099,17.3704,71.4248,10.9867
18603,-48.9402,-123.865,0.1506,300.306,61.9751,3.4305,56.2669,109.86,11.9581
51,19.3011,25.9525,0.1963,210.596,-18.1403,3.1836,37.5314,42.5896,21.7952
4773,11.0502,25.359,0.5535,291.803,15.1394,2.2636,11.6572,21.4763,48.305
11703,-26.2573,82.7214,0.1366,241.365,53.1833,3.684,34.2727,83.8945,2.8019
18078,5.8007,6.5438,0.6613,50.5259,15.9017,2.3043,11.4618,20.5664,43.671
11574,-17.545,12.6502,0.3021,354.313,55.0795,3.3005,22.5107,63.7006,4.387
4348,10.4849,14.1654,0.7588,163.041,-5.6225,2.2148,11.6158,13.0095,68.7907
13067,-8.9274,14.2755,0.7429,72.5491,14.9493,2.3829,8.1072,20.7336,14.1145
10087,-4.9094,4.4667,0.7732,129.454,-1.9289,2.0512,7.2029,18.337,34.3027
1336,5.6988,14.6797,0.4791,119.474,23.2029,2.4907,11.6747,25.6878,83.7854
5997,-3.7454,20.1834,0.4692,178.577,22.7429,2.5259,12.636,29.5116,15.103
13224,-14.7403,1.6271,0.3571,195.8896,11.4645,2.7348,21.3805,22.1614,4.268
9795,6.702,36.4684,0.4,186.202,13.385,2.5496,12.3865,35.4667,59.415
4036,12.147,26.2654,0.2429,156.184,-32.1195,2.8969,12.9881,42.1245,19.335
2759,-5.2896,15.8812,0.4923,195.067,14.1908,2.3971,9.3317,23.9604,55.451
12119,9.639,-6.2966,0.4468,36.6531,-15.2097,2.5527,10.4472,23.7871,32.7666
17694,42.2499,-85.3082,0.0984,240.57,-72.1374,4.3809,59.2228,114.12,32.506
16367,40.2406,-125.432,0.1393,211.4398,-25.8885,3.9838,49.0157,109.1565,49.3005
701,-16.0677,-65.9405,0.089,333.991,73.417,4.1437,38.9439,91.2684,2.4726
18362,8.3794,9.5258,0.5928,240.409,23.5583,2.2577,12.5471,21.0167,19.3319
4211,-4.854,24.0076,0.5695,168.416,18.6435,2.2,10.9403,20.8126,5.93
16104,-25.2963,-55.8671,0.3102,324.505,64.5494,3.255,30.2821,64.3999,4.31
13738,25.8869,-42.5233,0.4203,224.049,-41.1418,2.9398,26.2025,42.5896,5.2981
4565,-6.0823,21.7228,0.6456,151.905,18.324,2.281,6.8195,20.1664,89.6497
14654,54.356,-247.5963,0.0245,159.4975,125.655,4.1987,97.866,137.267,66.1754
16380,24.7618,68.0222,0.4118,303.9442,66.3647,3.0097,24.2647,63.4929,45.9192
2118,5.4078,14.6003,0.3302,229.28,29.2132,2.9398,22.0162,35.4667,3.2776
3668,-10.5905,-0.3479,0.3327,161.725,-16.419,2.5484,12.5353,12.5534,55.0925
1383,-7.5732,-102.003,0.2578,259.734,75.1862,3.1561,22.0932,106.983,0.252
12037,-5.5849,24.9887,0.3046,180.874,22.0226,2.9151,20.8973,36.6834,8.0786
17469,-4.1941,7.511,0.4657,141.534,1.2266,2.5283,11.1242,15.9013,27.549
13883,-10.1598,6.8925,0.6284,164.0367,23.5583,2.4472,11.5653,21.0283,80.4706
18293,-5.5364,25.3583,0.6209,44.0299,-14.5591,2.2095,10.6854,20.0619,72.9346
16963,-50.8297,-184.0379,0.2824,399.3452,-150.795,3.2107,51.8306,137.267,8.8
15788,-0.5112,-133.811,0.5524,247.01,-101.0299,2.8971,21.1399,90.9796,49.195
65,-5.1006,-32.2094,0.4762,74.5242,-15.7568,2.3502,12.3874,25.4768,89.6497
14853,-42.9361,-149.199,0.1296,262.801,110.813,3.255,51.2485,134.9985,3.8163
4545,21.3961,21.1646,0.1421,259.733,51.0997,3.3781,31.3935,73.449,66.1754
11305,-20.5296,-1.3479,0.2118,340.26,46.0652,3.4272,29.4793,92.0007,0.224
16613,9.1413,-23.7905,0.5075,116.5518,-3.4544,2.5988,10.1429,25.7563,48.1747
1644,-9.8991,1.7847,0.4423,218.119,16.5295,2.5676,15.2609,24.1205,25.219
13699,-0.0001,12.0398,0.6488,219.977,17.4528,2.2398,11.8316,19.1199,21.817
6577,4.6755,21.4084,0.1478,239.04,67.9471,3.2183,22.5865,79.0219,54.4208
11192,-9.098,4.5659,0.2313,183.389,33.509,2.9965,20.7603,47.9518,8.992
11353,-18.1843,55.6421,0.245,163.52,36.9873,3.0378,19.9412,51.6228,4.7061
6593,2.0393,-83.7883,0.4597,257.121,-41.1418,2.7497,10.9243,58.8849,2.0919
8550,4.8608,16.9043,0.5067,104.576,18.6448,2.4289,11.6175,20.4624,29.901
13963,78.8389,125.506,0.1416,210.098,-32.9923,3.2183,71.5243,124.4514,48.717
