,fM3Trans,fAsym,fConc,fDist,fM3Long,fSize,fWidth,fLength,fAlpha
11357,9.0975,-16.9396,0.3932,222.401,-33.1617,2.6937,15.8991,36.9766,10.5909
11479,-27.2385,4.6628,0.1992,109.393,43.4174,3.4508,33.6521,60.6909,50.487
14891,-14.1646,108.928,0.2061,23.7638,57.4714,3.4188,23.1362,84.9009,2.826
4202,7.573,49.7131,0.3458,169.761,44.9656,2.8096,12.4646,46.2918,2.012
11271,-7.6555,34.8198,0.3711,187.177,44.9656,2.7218,9.6981,46.9382,7.052
6178,10.7206,48.1949,0.4142,257.999,33.509,2.8597,10.5155,43.3839,3.4
15958,-11.9421,-68.2391,0.3222,186.789,61.3155,2.8932,15.2272,65.541,4.014
13583,6.3376,12.2033,0.5936,232.347,18.6348,2.3483,9.2718,22.4688,59.4506
9565,6.1461,19.5004,0.3471,177.552,11.8839,2.8011,10.7672,34.6872,8.7643
13542,4.2598,-1.3124,0.7468,159.424,12.4181,2.281,7.3265,19.8869,38.6659
16351,9.0903,10.689,0.4108,151.8837,33.6343,2.6749,10.5145,35.9742,47.1486
11131,8.4573,-13.3977,0.3812,190.556,11.4628,2.4829,12.7915,27.2053,19.9604
12690,6.3876,19.8117,0.7374,139.6012,10.0746,2.3784,8.5678,14.2041,81.0902
2337,47.0831,15.8057,0.283,358.279,-150.795,3.2107,51.9419,145.474,50.3566
1187,-5.2317,-1.4818,0.5082,165.615,-10.3657,2.4298,12.4933,18.0642,46.2009
8101,-21.2368,48.1785,0.1391,333.718,71.3852,3.801,33.5032,84.7453,6.4886
8115,5.9262,-23.1141,0.7342,211.141,10.0263,2.1599,7.3984,18.337,72.975
12234,21.4862,-128.16,0.2594,233.032,61.5344,3.063,25.7419,82.3239,34.358
18315,93.7951,-13.1431,0.0938,163.8194,-181.098,4.1165,73.065,187.586,55.2066
5922,-5.9326,12.5751,0.5406,171.09,16.7247,2.3971,9.9143,24.7426,38.2
4160,-24.5269,-88.9495,0.2704,332.472,51.0764,3.1518,33.6521,56.6734,1.8909
18989,-74.123,-56.3756,0.1418,342.715,-174.418,4.1165,99.0565,179.8715,8.8829
18620,39.2138,-160.491,0.2598,355.352,-90.9151,3.4816,51.8306,128.945,58.5095
18584,33.0975,-23.8404,0.199,314.1163,-181.098,3.5201,83.9576,187.586,89.7659
2383,12.3603,57.7763,0.2278,145.457,49.1103,3.0812,20.4587,65.9296,2.3023
13690,6.2741,38.1995,0.4301,143.936,24.0583,2.5303,12.846,33.648,3.6587
17147,3.9688,-6.774,0.4904,205.3737,-7.0922,2.4296,11.4618,16.5264,43.404
5105,-13.4111,15.6271,0.2063,104.575,20.1408,3.0271,21.877,33.6476,0.5867
16970,-22.2546,2.6618,0.2379,109.1835,60.1055,3.3442,27.5117,62.3288,45.2398
4891,3.4787,-33.479,0.3916,74.9062,18.1267,2.3909,10.6386,29.2209,7.9947
17463,-9.6964,10.1462,0.4573,127.801,21.4163,2.5593,12.9017,27.1802,9.7343
8087,-11.1258,2.6213,0.4985,161.347,-9.3485,2.382,11.9517,21.7075,53.7318
18114,31.6361,-334.514,0.0871,189.214,-190.1271,4.1165,105.1574,274.093,4.149
16575,-61.743,52.4506,0.1953,304.342,-91.9153,3.9381,76.5568,98.4893,60.3097
13000,19.9734,131.224,0.2681,90.5509,15.8309,3.1532,35.2466,162.423,24.99
495,4.3863,1.6386,0.5628,223.327,-18.2676,2.4598,10.4472,29.4713,14.4566
6165,-11.5304,51.3668,0.2239,238.657,66.8435,3.2089,23.9225,92.3205,4.706
2162,20.494,17.4869,0.195,64.7299,46.0824,3.255,29.5407,70.5426,1.7301
836,8.6672,25.4,0.6888,190.409,14.628,2.4298,12.7012,20.0308,1.701
2021,13.5722,-8.2096,0.2431,205.323,-22.7626,2.8011,18.0117,39.482,1.9918
7898,-20.2304,28.326,0.1901,187.57,32.8912,3.1875,29.7032,51.2161,5.1947
6663,-21.1601,9.501,0.0603,206.363,102.411,4.0138,47.1696,128.945,21.1975
17364,-10.2942,-65.896,0.2631,34.7187,64.7418,3.684,25.5134,70.9683,0.951
16420,-6.4874,-21.0752,0.35,227.0072,5.5436,2.2148,11.5153,16.559,83.7854
13643,16.1781,27.6083,0.3505,223.067,19.6324,2.567,17.1474,27.3633,4.6137
12761,-89.4731,-321.209,0.1015,71.289,-181.098,3.4757,81.3581,190.592,76.8384
15413,8.7514,-0.1087,0.606,94.633,-12.1386,2.4298,12.8981,21.1549,80.4352
13740,-12.5173,-58.6313,0.3057,266.2687,-17.4874,3.0392,28.3801,60.6909,4.327
16003,8.3052,14.9522,0.3673,102.2822,-18.5736,2.7551,19.2143,30.1938,48.1747
16186,-10.5129,27.9922,0.5256,176.426,13.4884,2.5527,11.5967,23.57,2.521
5031,-14.557,-14.8353,0.2887,117.675,-25.5243,2.7657,20.8973,38.8369,4.232
16824,-9.2564,55.8285,0.2528,148.591,42.7297,2.8684,20.4587,60.5328,3.481
17353,8.7247,-5.8563,0.5673,58.388,5.5436,2.5569,12.8981,16.559,59.954
18923,61.4389,-53.1276,0.2217,232.424,-101.0299,3.7016,76.866,104.3803,53.7089
8071,11.7438,11.8458,0.1488,298.142,48.698,3.9353,28.3801,103.986,10.196
17514,-22.1891,-69.1855,0.299,260.528,26.5785,3.1421,26.1729,66.6981,5.97
9637,-14.9511,74.4307,0.2214,204.991,46.0652,3.1438,26.1729,77.0789,1.892
9263,14.277,79.6533,0.2042,246.783,65.0036,2.9393,25.9285,84.3821,2.3023
9887,-6.26,-23.238,0.7171,148.004,-10.7301,2.1383,6.8968,19.3604,53.0785
13771,8.0166,26.0481,0.5398,96.0127,17.9036,2.3189,10.0908,22.6203,56.5554
5244,11.8011,-14.4516,0.793,192.924,2.3052,2.1508,10.2983,13.1797,26.0319
13202,-10.8622,225.467,0.3815,40.4893,-186.473,2.8338,65.7373,241.744,21.7952
1599,19.2635,81.8166,0.2227,248.983,59.9786,3.1307,25.111,62.5927,4.327
17074,8.8758,-5.6802,0.6163,242.753,-9.5899,2.4362,12.5645,25.9034,38.164
8234,-19.912,-77.1007,0.2911,321.79,46.6113,2.8338,26.9862,79.1585,2.8019
11243,8.6794,38.5189,0.4711,175.781,-19.6917,2.2889,12.7915,29.2226,13.427
7453,9.5223,30.0224,0.3658,85.0906,43.4581,2.8794,13.0904,54.4773,53.79
16242,9.0784,14.5519,0.4621,119.617,15.9895,2.49,12.8985,27.4623,11.3741
6069,-5.8937,-12.6727,0.2962,144.661,-23.6503,2.6248,15.5833,30.8219,20.2025
11392,-17.4573,20.1154,0.1309,190.593,11.9051,3.3516,31.3727,41.7932,58.9232
18265,80.7389,-312.9195,0.1725,302.2098,-270.1926,3.4649,109.1565,187.586,84.6314
1495,10.9458,-170.772,0.223,228.686,-110.008,3.0271,32.364,166.518,4.4256
2724,4.3248,56.4425,0.2683,214.813,46.6966,3.2503,20.8049,63.7085,3.7613
10330,-3.1974,-5.0046,0.8162,102.124,4.146,2.4598,7.2769,17.9872,18.0727
15311,-47.3822,66.2417,0.1232,326.1046,95.1321,3.684,56.9442,103.7022,18.736
13949,-10.9715,-8.7336,0.4183,108.626,-21.9054,2.3968,11.5902,29.273,49.0605
16547,-11.7765,34.4687,0.4977,59.6315,20.0711,2.5224,10.9818,25.3582,10.377
15815,-6.4613,9.6332,0.6308,226.0597,6.1115,2.0774,11.4514,16.9503,20.2025
5093,-9.4804,17.7287,0.2422,254.775,55.0076,3.1532,20.2556,63.7085,0.26
335,10.6671,45.3996,0.3256,122.622,40.8734,2.6075,17.5422,48.5138,15.2636
9922,6.3163,1.2766,0.4934,169.241,13.385,2.4464,12.7089,19.7221,23.6345
15998,-98.9363,162.3306,0.0799,172.0408,152.2416,4.1592,119.2944,173.9607,84.6314
18227,-12.1557,-1.1964,0.6645,201.7665,-2.8969,2.4158,12.5653,20.0619,10.865
15756,-60.4553,-82.339,0.0739,374.5748,-97.2622,4.5769,64.5654,120.9908,81.6774
1247,-11.7042,28.8183,0.3443,253.827,31.8949,2.8041,21.5338,36.6834,3.7348
3873,15.4466,-61.1362,0.297,269.131,54.6158,3.049,21.1399,64.7091,3.06
37,13.7756,5.998,0.2478,131.601,21.4163,2.7364,19.9412,30.1039,31.983
13143,-15.4137,14.5443,0.5824,221.5359,2.4263,2.49,19.7924,15.6821,51.214
8369,-17.2577,-148.402,0.2869,207.409,51.8604,2.934,28.3828,62.5927,4.268
6875,6.6325,-25.5749,0.7102,96.1175,-4.8092,2.3021,7.0231,20.8126,31.76
4825,-11.4493,-54.857,0.2111,302.457,49.77,3.4283,27.1889,70.9121,0.8124
14922,3.5829,28.1837,0.806,112.4593,17.6433,2.1527,8.3875,19.9277,16.315
9675,-10.1482,30.4578,0.4378,198.305,18.1788,2.4378,14.58,29.4713,10.32
18862,-6.043,23.7997,0.7188,69.3709,23.5583,2.2819,6.4587,21.0846,34.358
4431,12.0314,-78.4668,0.2394,281.62,67.2765,3.0958,21.4301,76.6189,1.202
1129,-20.4701,-60.9348,0.2106,269.566,-34.0836,2.8002,29.7969,56.6405,6.4886
14188,-8.8984,11.7171,0.6178,114.007,14.979,2.3324,11.6782,23.64,1.7099
4226,7.0586,-15.1891,0.7146,93.5727,-9.7393,2.2,11.395,12.9752,65.7379
11906,-10.0179,-6.5323,0.5689,179.11,9.768,2.3086,10.9403,19.8356,22.0158
4823,-15.46,-81.5172,0.1984,317.364,48.078,3.4508,32.1181,76.1909,3.4856
13175,-13.2832,20.6689,0.4176,245.117,25.7983,2.7493,14.58,30.7503,18.0434
17082,18.6369,-165.239,0.5458,328.558,-126.462,2.8293,37.5314,146.4157,50.4959
12929,3.992,67.9764,0.4114,161.5613,44.9656,2.6972,11.9659,50.6003,44.7503
4700,-12.4074,2.1328,0.2787,238.385,19.4856,3.0092,20.297,32.1947,1.7099
8026,30.9821,115.229,0.1867,210.982,75.94,3.3005,37.9854,100.953,25.2239
14378,-13.3062,1.5216,0.4127,229.6978,93.0302,2.944,19.0266,105.504,22.5804
8173,-11.2358,7.9032,0.2316,205.195,59.5604,3.153,14.6309,69.4073,2.023
16398,16.5468,2.428,0.1966,293.453,61.5344,3.3005,28.8639,71.4248,4.3534
11401,10.2444,-0.4562,0.4543,157.901,-12.538,2.3589,10.4472,22.2363,16.2492
10774,-9.6173,-3.3363,0.2733,127.817,24.0583,3.0185,21.1341,34.5103,8.17
11161,-24.559,-2.7498,0.2459,358.409,45.0492,3.4298,29.5407,92.1126,1.9148
10295,-14.27,5.984,0.4494,136.97,13.678,2.6359,20.3113,26.3353,4.245
16972,-9.5821,9.153,0.5203,62.6729,15.6523,2.4718,12.5353,23.7871,10.377
3590,-16.5257,12.9614,0.4594,108.462,22.7735,2.7455,21.0421,28.5807,50.664
8040,5.9681,29.6682,0.5416,95.2881,-14.6894,2.49,9.2718,23.6759,21.4367
14117,-15.6473,-166.968,0.3793,195.129,-89.2606,2.6702,30.7203,155.223,59.654
16124,-7.1161,31.9584,0.3496,161.564,24.3707,2.6069,15.594,33.954,14.4566
583,11.0509,-15.5719,0.7094,171.3,13.0967,2.1658,10.6018,19.8356,65.7379
9519,-24.2858,-112.694,0.2802,250.539,-42.359,3.2351,46.9254,120.9908,34.3027
8096,30.6748,84.2547,0.0759,214.293,56.679,4.1165,42.34,107.7974,0.252
7153,8.6511,-33.2369,0.3164,202.696,-25.8885,2.7555,18.4387,35.9742,9.941
14265,28.8513,63.6528,0.3735,191.0644,51.0764,2.9965,31.0873,64.7091,5.421
10797,-10.8799,-5.6836,0.3658,175.096,33.7819,2.8011,17.4968,45.1917,1.511
15754,-6.9228,-11.4265,0.5091,105.0983,10.0263,2.2504,6.937,18.336,80.8572
18083,9.1326,22.9052,0.6202,251.825,28.8012,2.4158,11.2507,22.5967,76.6813
17886,-2.077,40.0831,0.4081,185.1272,30.1982,2.7509,11.3751,33.3522,31.218
1223,11.2703,15.3379,0.7218,47.017,-6.3378,2.1222,10.6018,12.8457,18.056
11888,-9.4221,-20.024,0.4547,116.668,18.6448,2.4472,12.7089,27.3017,68.844
3061,8.1006,-44.6622,0.3961,296.184,-34.0836,2.9963,27.8077,49.7299,20.6373
14758,-34.9478,-5.1016,0.0817,334.388,-121.458,4.0526,70.9683,116.4727,60.3617
7338,9.2993,18.3509,0.3864,137.655,29.0293,2.6561,17.8928,34.4975,5.854
11627,-82.4042,60.524,0.0897,136.831,-174.418,4.0526,108.7905,192.425,81.6774
15577,2.8139,-8.5098,0.412,77.9217,13.3708,2.5455,10.812,22.7815,52.2617
577,-12.9796,-17.0897,0.2756,324.141,-15.9421,3.073,20.7354,47.985,1.9918
547,-4.1332,14.4049,0.6022,76.6494,13.3872,2.3646,7.2769,19.8391,69.938
8119,-7.2268,-21.9961,0.2904,62.1731,10.7647,2.567,12.823,20.9063,5.0486
16940,-89.9773,-99.4857,0.1488,217.6671,-150.795,3.7932,81.3581,157.741,77.782
5820,10.2088,47.953,0.3362,137.891,22.7735,2.8215,19.981,41.671,19.335
12226,13.4479,-42.8854,0.4393,318.123,-27.0938,2.6972,18.8589,52.8168,4.207
9511,-10.5442,-0.5092,0.491,209.893,18.0815,2.2405,10.6288,20.0619,36.306
12110,12.9482,18.5376,0.4434,146.454,-18.1144,2.5465,16.9368,24.424,14.155
11557,-12.9329,8.2591,0.3663,195.544,13.4884,2.5455,16.0194,26.591,3.062
16482,10.7487,27.2286,0.3477,126.2277,19.8767,2.6395,21.6959,27.2053,13.857
4984,20.0026,62.9263,0.1389,184.217,51.0764,3.6464,37.9854,78.0986,3.44
18755,-29.2567,76.5013,0.2653,93.5967,75.9449,3.2107,35.2466,117.9271,53.79
10869,12.3781,-18.5414,0.329,159.861,22.1355,2.8092,16.4293,35.6953,13.6362
235,3.9635,-0.8501,0.6036,224.031,6.564,2.3355,11.4618,16.4506,65.069
15718,-8.4698,-25.6944,0.4579,101.2342,-14.5591,2.3874,19.0664,21.4763,56.0863
16753,-12.6611,9.5137,0.7557,272.8939,10.0263,2.4579,18.2389,22.6387,47.2791
3580,18.7347,-24.688,0.3283,317.828,77.9938,3.2332,22.518,79.5783,1.2306
7298,0.0,26.1375,0.7382,104.421,0.0,2.2443,0.0,26.335,48.4901
7934,-15.3245,-10.5439,0.3557,175.294,-11.4526,2.6385,19.0992,25.4768,21.1975
9901,11.7185,15.0194,0.7366,114.229,14.013,2.4298,10.7479,20.8375,39.441
2220,-5.5622,44.573,0.1958,180.868,19.1054,3.4508,24.6138,42.5896,7.6688
2107,10.1976,-5.7606,0.5847,175.703,7.2219,2.2148,10.3988,18.794,7.035
3549,12.9885,9.7825,0.5743,113.409,12.8982,2.4637,14.8567,20.8126,56.0863
12847,-12.5486,49.0743,0.3829,229.41,27.63,2.6866,19.5587,42.5722,43.671
8311,6.8355,-20.1814,0.3663,138.779,-17.5153,2.6702,12.3499,31.1555,29.1685
2783,-11.6806,-11.6744,0.4907,138.811,11.646,2.3936,12.6315,25.6886,11.3138
9057,7.5544,4.3568,0.4362,47.3296,15.9895,2.4829,14.5068,27.4519,80.642
14142,-3.1678,18.0214,0.4182,264.923,22.7772,2.6435,11.3751,29.3567,13.171
11837,5.1165,29.7077,0.3652,215.545,28.5863,2.7549,14.2196,32.2804,50.5844
15085,-5.6681,34.7939,0.431,187.108,36.8902,2.541,12.871,38.5385,12.5959
17511,10.8898,26.9544,0.2167,220.2512,23.5678,3.3462,24.6138,52.8168,83.3564
13351,-8.1276,0.6268,0.3203,199.8284,30.078,2.6702,21.4115,33.2405,48.4901
10837,-10.345,1.8452,0.4444,76.736,10.3007,2.3997,19.0992,24.6708,32.593
18163,3.3951,11.1271,0.4412,175.1309,15.8398,2.5496,16.1532,19.2551,49.0605
12451,9.4182,14.551,0.5875,214.279,15.5476,2.4218,10.1429,25.4301,12.174
16888,-32.5368,-86.8585,0.1143,137.312,-74.705,3.5938,45.9377,106.969,1.81
13550,-41.1968,-90.5293,0.1131,252.7561,-59.5665,3.3191,59.7824,81.3975,88.9179
7723,12.6358,-39.1088,0.2532,208.581,-64.3496,2.9825,18.2065,64.7091,0.951
5002,-18.8075,-53.7677,0.2264,308.919,32.8912,3.4305,29.1413,60.0078,0.8124
16679,-0.5243,14.269,0.8067,179.8449,23.2029,2.567,3.5265,26.0508,4.1242
15286,-26.6742,-104.066,0.2109,323.3758,-84.68,3.2183,37.0133,155.223,50.3566
12829,12.0145,-14.7557,0.447,149.4033,24.2923,2.5798,14.4627,15.6482,7.2265
8432,6.0394,24.0557,0.7148,179.879,-9.2247,2.5077,14.4627,18.6528,21.4367
15116,7.7824,29.8218,0.4302,154.9639,23.0532,2.4579,8.5678,32.2804,48.305
14413,22.5544,-2.3507,0.7929,211.4323,5.5003,2.3157,22.0968,17.2334,80.6581
7292,20.5523,44.4557,0.2016,260.119,26.0344,3.0466,28.1355,49.4921,19.187
2709,-29.4739,-42.7157,0.1263,287.049,-32.3376,3.1679,30.2821,50.6311,65.3193
1785,-3.408,-34.0772,0.5754,153.222,-11.8603,2.4378,9.9143,25.4768,6.4404
10211,7.5567,-3.3785,0.6514,238.214,4.9762,2.2227,11.6747,16.3558,59.4159
14462,-50.8131,-68.2379,0.1197,297.473,77.9938,3.5456,55.2323,84.9009,2.3023
9247,21.2697,-20.7275,0.1246,340.782,-101.706,3.9381,38.6759,90.9796,4.1242
8325,13.8179,-9.3996,0.1969,331.793,97.89,3.7383,38.2386,102.9,0.224
15704,-2.4494,20.0534,0.6744,114.486,23.0425,2.3502,7.4484,29.2813,13.7183
11117,6.3003,-22.9913,0.7186,130.298,13.385,2.281,7.0231,18.337,59.415
18468,-70.6845,2.7104,0.1449,154.1564,-150.795,4.1165,95.8599,137.267,8.5405
496,4.5104,1.024,0.4385,171.033,-32.098,2.635,14.1394,26.335,16.1564
15323,4.253,34.0513,0.4086,166.4561,10.0746,2.567,12.0523,32.3414,14.5518
2087,9.6575,3.6868,0.4549,232.161,22.3355,2.527,17.3662,29.0889,13.653
16797,-11.0415,24.5054,0.4102,228.3011,20.7494,2.6875,16.7337,38.4589,48.1747
4707,15.233,-90.4185,0.2338,239.977,-110.327,3.4272,37.5314,105.348,5.1947
1520,14.3551,38.2446,0.1601,197.258,39.0543,3.1561,26.2025,64.4932,8.889
16795,25.8117,-93.8667,0.2044,295.4359,-90.1721,3.9353,30.9426,158.566,21.7952
13275,12.8551,29.6148,0.2828,264.4371,34.9099,2.7551,18.7448,46.2918,27.3684
13504,10.6716,43.0022,0.7024,220.9806,32.8912,2.5079,10.7504,41.8024,37.9035
11150,-7.3799,-52.0734,0.4414,277.867,-27.7464,2.6561,12.7905,51.1753,4.774
9805,-18.9417,-14.6332,0.2901,200.505,-158.1627,3.2107,26.9592,169.765,51.0768
6699,-15.5189,50.2856,0.3532,94.6244,11.9051,2.821,19.0666,41.3104,20.6373
7927,8.1363,-13.9931,0.4305,215.894,5.9843,2.567,12.7377,26.4549,5.544
1290,-7.2416,-6.13,0.3982,150.528,-9.3485,2.5077,12.2498,22.793,52.38
13473,-4.8832,11.9026,0.384,139.6644,46.7544,2.8848,23.1352,158.566,59.091
1457,10.4868,13.7829,0.3714,116.776,-22.7664,2.6106,16.3569,34.1731,5.7595
7175,-9.8305,36.5113,0.2614,251.558,51.0997,3.2245,21.9778,62.5927,4.149
14824,13.7412,34.9244,0.3471,186.7349,36.9873,2.8094,18.7092,44.4396,1.6
3982,6.9861,46.0553,0.4615,204.743,27.947,2.527,11.9324,34.6968,28.175
14458,30.0004,140.3894,0.2026,369.4005,87.9854,3.1313,35.2466,120.855,76.8384
17277,-55.0724,-213.4146,0.1598,267.1959,-161.9227,3.2107,88.3026,180.1338,84.6314
16971,10.3094,-4.1789,0.6507,32.3245,-22.8231,2.4298,10.4472,25.6468,82.6024
15477,-32.1534,-102.6615,0.2662,330.1683,-28.1774,3.3893,37.1984,182.5003,82.1691
10406,-4.383,-31.6634,0.4916,244.633,19.4856,2.6749,17.989,31.8536,5.7595
15256,-37.7074,-69.5726,0.1254,291.492,43.08,3.6153,42.3194,73.2948,55.2066
17542,11.3951,-127.0488,0.2507,162.059,80.7168,2.7976,18.1608,121.021,20.3718
10359,-8.9649,28.8598,0.3679,183.42,22.9679,2.5508,12.7377,34.9604,5.3027
10452,-6.6386,-17.2792,0.4315,150.175,23.4775,2.5496,17.3662,25.801,1.0915
9730,14.7127,-52.0346,0.2574,217.651,47.0683,2.8319,21.0153,51.4038,11.399
6808,4.3534,-25.6932,0.3333,208.651,-14.675,2.5971,15.246,24.5597,58.5095
1271,-17.0694,-55.1716,0.2939,331.638,44.9656,3.3516,27.935,62.6624,6.582
6967,-11.9855,33.5623,0.2538,141.71,9.768,2.7173,19.9812,40.3395,5.113
14103,-28.7562,-71.169,0.2093,413.4033,38.5759,3.684,36.6013,84.7453,19.335
15059,-26.7291,-44.7372,0.3818,360.238,39.966,3.0924,31.3935,79.4345,1.202
11061,-6.2612,-4.348,0.6167,216.874,-15.2097,2.4526,9.0708,17.0422,20.371
5078,-16.4424,-193.168,0.2474,348.406,-181.098,3.4649,43.4406,216.842,4.4265
12555,-10.9809,20.2004,0.7276,225.617,6.564,2.1599,11.0461,16.2145,59.461
10676,10.4246,0.9058,0.3731,227.397,-19.1932,2.6764,16.9062,29.362,20.7634
15023,-17.2852,27.3885,0.5252,248.094,23.0425,2.5502,17.3212,33.6476,2.7376
16837,31.1748,46.8119,0.0712,185.476,103.076,3.4746,34.8949,141.223,77.782
17432,11.8176,0.5645,0.6037,222.591,-10.2698,2.2577,11.1021,21.0167,33.191
5913,-15.5852,31.5053,0.3987,46.48,18.5603,2.6243,20.8973,27.3633,22.2377
12515,-12.8095,68.2756,0.2826,71.1545,44.9656,2.6248,22.4543,50.6003,34.9593
13023,-7.5753,12.2759,0.5795,257.6402,13.3605,2.3355,11.5239,18.317,44.7503
4297,-9.5772,5.3559,0.4041,200.42,-25.5998,2.6748,16.5656,30.1938,22.2377
5799,-8.7548,5.5152,0.4374,172.756,28.7091,2.7616,17.3085,32.3464,14.307
13678,6.4198,43.0863,0.3884,156.032,23.2029,2.5496,12.4866,33.648,17.282
13134,-12.0799,44.5319,0.4155,175.405,24.0583,2.6061,16.1219,25.7563,5.0421
2692,-6.7072,5.6282,0.3605,143.469,18.1999,2.6289,22.6032,29.362,14.19
7541,-11.5324,28.9086,0.3567,158.619,32.2989,2.7447,16.9062,40.7829,31.3026
7405,-5.4465,78.7603,0.21,219.806,61.1027,3.5105,23.4636,78.0986,1.7099
14311,16.588,1.2724,0.4423,237.761,34.9099,2.7152,17.1474,46.2918,5.7144
154,-10.1794,-5.5945,0.2304,233.346,53.6536,3.5655,21.7627,61.5172,7.7249
5536,11.868,64.4355,0.4128,172.602,36.9873,2.8094,16.1461,46.395,4.268
4872,10.2478,47.0927,0.4465,123.628,18.1999,2.5676,16.8407,32.8254,13.69
6029,-13.3249,9.1446,0.1939,126.578,37.5718,3.0654,28.2821,42.5919,4.31
12598,-18.6099,4.041,0.7216,229.5761,13.3708,2.2,8.0294,18.337,48.9157
12822,-21.2584,-66.4079,0.0678,348.978,85.8494,4.1184,47.1696,85.0151,0.8433
1781,11.4413,12.275,0.4851,50.0851,17.9036,2.499,11.8391,22.6387,7.5845
5813,-6.8586,55.0485,0.4244,159.928,20.8792,2.4731,12.9881,28.5807,18.0434
4501,-10.4618,-26.0141,0.3805,136.293,13.953,2.8951,17.89,30.5069,13.7154
4399,-5.7254,42.8313,0.2582,179.84,63.4685,3.1179,14.4724,66.5198,3.44
15740,9.5361,-69.2241,0.5273,103.177,34.9099,2.7415,15.4689,61.8313,11.6774
5948,3.7412,-5.7112,0.3906,204.29,-33.1617,2.7987,11.9321,36.9766,4.5385
622,17.6662,24.8857,0.3859,146.09,13.6412,2.6623,22.5107,25.6931,38.164
7010,20.721,34.3464,0.1737,141.671,90.2158,3.2648,29.4361,86.9716,8.992
2397,-9.5021,36.7637,0.3939,106.28,11.9051,2.7551,12.7089,41.7541,48.1747
2509,3.8644,8.6798,0.596,223.888,15.5476,2.49,9.9143,19.941,62.8428
8410,-11.75,-15.1258,0.5104,116.321,19.0849,2.4401,12.8985,19.2924,18.761
8770,-23.9531,-29.5385,0.2174,246.753,43.4581,3.1081,28.1032,60.5815,8.889
15419,-5.6916,35.4414,0.5452,142.438,19.1993,2.4074,10.3988,18.9583,38.2
13108,11.1922,-14.7662,0.7493,198.066,-4.9255,2.0314,10.9403,13.2042,66.1517
2959,-18.6043,27.7792,0.3665,273.325,11.9051,2.6289,25.0323,41.671,8.992
12590,18.1352,-121.313,0.36,239.547,93.5119,2.841,27.9276,110.367,10.196
5942,24.1439,-71.5902,0.1574,181.569,46.6966,3.3153,29.6883,80.0851,3.6007
17930,21.567,43.5622,0.4102,205.4117,34.9099,2.5988,20.7354,39.6726,17.086
11893,-7.9925,12.2726,0.4715,166.382,9.7913,2.3191,12.2639,28.6176,26.137
15712,4.2779,-4.7695,0.49,134.895,-12.538,2.3404,11.0528,25.4758,29.159
12328,-9.0535,-3.4556,0.3438,205.498,26.074,2.6755,17.6248,32.5853,6.516
16403,2.544,4.822,0.6096,174.0579,-9.3485,2.499,15.4678,16.8977,83.7854
14607,-9.4345,51.7797,0.2803,271.391,61.3155,2.9963,17.989,63.5718,8.889
10760,13.9471,12.9861,0.2238,118.89,40.8734,3.3462,21.96,103.7022,61.973
13922,3.1798,-10.9632,0.5961,144.214,-5.7515,2.3253,10.5832,16.9771,66.1716
7127,33.2317,6.728,0.1247,337.985,-84.68,3.9353,35.5095,81.598,8.538
10034,3.9269,-0.5942,0.3222,328.602,-11.6992,2.9405,12.4292,28.6176,77.258
15790,-5.7741,13.4391,0.3401,135.552,24.0649,2.679,16.0194,33.954,13.69
16229,9.4586,1.6656,0.3946,55.0101,22.7735,2.6289,13.4835,31.1421,10.362
3359,18.7289,49.259,0.3749,283.62,51.0764,3.1179,24.93,62.0891,2.242
6504,11.4334,-14.1279,0.7797,193.384,6.564,2.4057,10.4472,13.0095,23.934
6439,12.1403,35.0116,0.3418,143.054,25.3813,2.618,14.9097,36.4896,11.218
13415,-17.5018,-0.3809,0.3428,143.291,-8.5355,2.3968,17.3662,22.7815,26.5117
11986,21.1001,55.9058,0.33,293.4,64.7418,3.255,23.9922,70.9683,20.6373
18057,14.6435,-82.8811,0.473,326.649,39.8244,2.6435,14.2196,76.147,0.439
1748,9.7286,2.1877,0.5367,165.277,13.6412,2.4713,12.909,20.8139,29.159
8777,20.9744,103.108,0.1812,234.229,68.5967,3.2874,31.8033,77.2484,6.0236
16291,6.5537,23.4649,0.3736,231.3564,39.9753,2.9845,13.0094,56.4843,44.921
6204,-12.2016,35.1339,0.1264,231.159,53.2844,3.2383,23.1362,67.9099,3.4856
18294,4.349,-1.1241,0.7906,159.278,9.0043,2.1508,7.2769,19.7594,18.0418
280,-7.9478,-2.0615,0.2947,156.407,18.9573,2.5453,17.1474,29.2209,68.7907
798,-14.1066,-26.8627,0.2284,230.897,15.8309,3.0466,19.0992,42.5896,41.5633
15439,16.7199,17.9836,0.5843,176.1317,19.1993,2.3608,8.6891,19.5172,48.9157
18770,1.9107,41.747,0.5321,204.7034,22.3355,2.3666,5.9653,29.0889,78.0997
1741,-4.964,20.4435,0.2598,187.348,27.9478,3.0527,14.379,41.3104,12.1098
4630,11.3935,14.9995,0.7013,217.529,-6.7434,2.1599,10.5839,13.3231,1.493
15177,-9.5367,23.4931,0.5528,204.068,12.3037,2.4401,8.9652,20.5417,63.9277
8375,22.613,21.5785,0.2638,351.8,66.6867,3.5661,27.7158,92.8875,11.476
14157,20.3806,-90.4055,0.4695,321.6529,-42.2207,2.6755,27.8144,153.344,2.8019
9862,6.0286,-18.8573,0.5761,163.597,8.0978,2.281,12.5103,21.0846,37.113
