,fM3Trans,fAsym,fConc,fDist,fM3Long,fSize,fWidth,fLength,fAlpha
13410,10.425,5.409,0.5904,82.3087,18.168,2.2405,8.5943,20.4351,56.0863
723,-8.0966,22.1474,0.4049,73.9966,18.0523,2.4574,12.0523,28.0012,3.0779
1893,11.3967,2.0771,0.5273,170.743,9.2409,2.4023,10.6824,19.8356,68.7907
624,-21.2811,-52.4575,0.1735,288.565,-32.9923,3.3005,27.4219,73.449,46.4513
12936,12.7032,-35.7316,0.296,293.3493,71.3852,3.0527,27.935,78.5656,48.9159
7222,-8.3419,28.4484,0.2734,240.047,38.4967,2.9547,21.5161,49.7299,1.985
2791,10.9961,30.8257,0.5864,214.322,19.9198,2.4749,8.6891,27.5346,5.212
7786,5.6413,-144.451,0.2224,355.033,90.1485,3.1173,25.6146,137.267,5.5266
6786,13.5937,-63.1695,0.2062,265.651,-74.705,3.1209,28.0342,70.9683,0.4547
15416,8.9524,12.9819,0.5347,94.1967,18.6448,2.4289,12.7047,20.9063,60.9102
11849,-9.3634,-18.034,0.3617,221.819,23.2029,2.5099,12.9944,34.6492,6.902
10329,-11.0239,-17.3541,0.3781,239.256,-32.098,2.7701,16.2279,26.3353,23.934
5280,12.729,19.5458,0.1797,239.686,35.6147,2.9012,22.6768,39.7884,14.824
7683,7.8383,-7.1604,0.6303,122.995,5.5436,2.3608,11.5902,16.559,16.1564
12409,14.5833,-5.9339,0.4355,141.625,-19.6917,2.4579,16.3569,22.6255,23.648
14199,9.0528,-17.6595,0.5317,224.345,-15.3609,2.723,16.6085,26.7219,5.7357
5226,7.2953,-0.753,0.6506,155.183,8.2303,2.3664,10.4007,18.337,46.2067
17472,75.4611,-305.4581,0.0431,162.8776,174.4359,4.6492,108.7905,192.197,84.6314
8710,11.2227,15.4542,0.6965,86.8641,-8.5355,2.2148,11.6175,12.8462,11.423
6976,15.458,18.2752,0.2687,185.554,-14.8719,2.7616,19.8651,38.5385,21.5382
7968,3.1513,-11.8147,0.5897,77.7996,10.0263,2.5185,11.1387,22.793,5.212
15291,8.5488,-8.76,0.4277,203.767,-20.8908,2.5459,15.8391,38.5385,7.052
2298,7.8771,-33.559,0.3384,184.465,-11.7925,2.7976,16.722,40.8865,0.1225
10126,21.6833,39.9312,0.1852,256.112,58.3096,3.684,26.2535,92.1126,1.9148
16023,-7.0676,3.9328,0.5278,139.5355,13.3708,2.4914,12.3874,18.317,78.0798
1425,4.5174,-11.0494,0.5416,228.221,19.3269,2.4298,11.4618,21.7555,33.191
4168,-7.9116,20.0904,0.3374,230.14,13.678,2.6522,17.982,26.3353,4.245
7559,6.3929,-23.6931,0.7027,207.262,-11.5756,2.2,11.3751,15.9013,59.4159
13881,-10.0199,6.9821,0.689,56.1688,-9.7678,2.2889,8.9652,19.8391,46.2067
3265,-15.7086,-26.0339,0.5816,199.401,-6.0448,2.3309,12.6315,19.2551,34.0559
4685,-10.0164,16.0329,0.6977,192.948,10.1052,2.2,11.4618,12.8462,20.6622
8780,11.7894,-14.9601,0.7542,153.748,11.9051,2.0512,7.2029,18.4932,50.3182
12420,-101.0298,-86.7823,0.0957,277.0945,-181.0984,4.1805,81.3581,187.9041,66.1754
17047,7.9997,25.094,0.6331,166.7302,27.5274,2.4298,8.9652,30.8021,41.1069
13549,78.6798,-6.3928,0.1165,140.8486,-15.9421,3.2183,84.4265,187.586,84.6314
183,-14.0925,10.5704,0.4562,169.08,25.4226,2.3738,14.4627,26.591,54.435
11110,3.5595,4.5573,0.5328,173.673,16.3082,2.3608,11.5239,18.8638,56.0863
9608,21.6046,18.5903,0.1313,251.288,67.9471,3.6042,38.5389,86.9716,2.4726
16659,-14.7475,77.563,0.2804,327.0483,61.3155,3.0185,28.0962,84.8658,3.6587
15891,-17.4809,-209.657,0.2308,263.0177,-150.795,3.2383,41.9627,137.267,47.4624
1424,-9.255,57.6633,0.3099,239.087,26.5791,2.6726,9.2468,50.6311,11.72
212,-10.7783,3.6595,0.5419,182.91,19.2257,2.3918,10.693,24.5597,33.313
12047,-6.1962,15.5585,0.8099,252.106,16.7247,2.3936,7.0619,23.6155,39.1318
11656,5.6807,1.7435,0.7197,158.763,-13.7991,2.0394,7.4484,19.2855,35.595
7833,17.9508,-22.914,0.2597,78.4377,9.768,3.0958,21.9778,27.4623,13.1186
9692,4.7721,-6.3537,0.379,71.9444,-18.9923,2.3189,10.9525,27.9536,1.493
10089,19.4394,39.7425,0.1963,188.191,43.4581,3.0569,28.8639,54.4773,5.5266
17532,4.1572,-83.5848,0.2488,284.798,21.3231,3.0812,14.4022,54.4773,0.267
16610,-5.389,20.8982,0.6266,35.8549,16.3082,2.4116,10.5601,19.8391,59.4159
18975,-54.1728,83.8946,0.2179,396.926,61.8305,3.2374,71.9712,113.789,6.0049
13380,35.4806,38.8284,0.232,98.3135,26.2659,3.4572,38.2386,50.6003,53.79
16781,-52.622,-55.3168,0.2877,250.653,-56.8794,3.153,52.9572,107.5882,11.9581
19011,-30.0054,-39.6213,0.1656,311.568,43.9203,3.8026,37.0133,67.855,5.2981
6499,7.5599,7.8302,0.5459,217.508,12.3037,2.42,12.4292,19.8356,20.1948
16146,19.6253,20.5577,0.3292,196.273,28.6082,2.8235,20.3113,40.3395,7.035
33,11.4633,-10.3243,0.3402,199.059,18.6435,2.5496,17.1227,29.2209,20.7634
6712,7.175,18.1574,0.5647,153.207,10.5927,2.4158,12.909,18.337,6.552
4502,12.5715,5.8958,0.4922,53.5969,11.067,2.5132,14.5846,19.5172,11.1276
14161,7.9469,-15.48,0.393,189.025,25.3813,2.5527,12.4933,30.8021,0.206
18813,6.9571,34.6748,0.3251,126.354,32.8215,3.0101,18.7657,47.6,5.544
6639,-6.088,-24.5026,0.7051,133.8,-10.9746,2.1688,6.8195,19.0819,33.8245
10609,-11.8496,-36.6928,0.1796,208.859,44.0177,3.1438,21.1799,69.2226,5.7595
10433,-8.4056,-15.6896,0.323,195.898,-25.5998,2.7551,16.0194,37.2093,1.6094
16155,-17.2968,-65.7091,0.1477,374.8463,-95.8508,3.7016,33.6521,100.9534,8.538
17229,-7.2508,-33.6277,0.3172,57.0755,-25.981,2.6748,16.6092,35.9742,10.257
60,-7.3935,27.3604,0.1683,223.912,31.8729,3.4851,29.7888,50.7703,1.892
17516,21.9248,30.9627,0.4306,254.0526,47.923,2.7694,21.9778,50.7703,83.2848
16934,6.2401,16.0993,0.2901,222.49,7.7459,2.8055,16.903,20.2191,78.0997
16570,-3.0051,35.2264,0.7545,212.6206,-12.6072,2.2148,3.2145,21.6732,4.1242
13780,-10.2764,18.891,0.4376,195.078,13.3605,2.4683,12.7151,29.0889,14.19
10778,17.4462,49.4729,0.1461,256.715,65.8335,3.4816,33.6521,67.9099,8.538
16167,45.5054,-137.2611,0.184,359.1252,-90.1721,3.2446,51.2485,128.945,32.635
8354,9.4745,17.0016,0.5662,122.28,12.6605,2.4298,10.7672,18.7485,22.004
7994,-8.5912,-10.9785,0.5101,206.497,-16.0293,2.3157,11.7212,22.793,1.737
12741,-6.0929,-32.4667,0.262,242.806,44.9656,3.153,19.981,57.8733,43.301
5297,-8.0351,5.758,0.3239,85.9233,-28.8645,2.7493,16.0355,30.5327,78.6364
16716,15.3548,40.2907,0.4352,216.466,19.9198,2.4731,16.8407,32.0868,37.5625
8722,-10.9602,27.6208,0.5209,262.116,14.0662,2.6527,13.0408,26.5096,6.552
760,-25.5749,-15.2355,0.259,187.149,10.0263,3.1532,29.5407,32.3464,21.095
10650,-6.7747,14.2703,0.7331,191.579,-10.7301,2.0774,11.7679,12.6315,69.4336
7613,-19.9453,-17.1715,0.1986,208.947,-28.5863,3.3516,25.0772,36.939,2.242
14816,43.1089,-167.8803,0.1228,225.1507,103.076,3.3462,42.34,141.967,50.3566
5426,15.5016,44.386,0.3266,241.747,36.2814,2.6048,20.2556,44.6086,1.737
3706,-10.7656,8.7448,0.6343,203.949,18.0815,2.3522,9.6036,20.6042,19.356
17922,-1.586,6.713,0.6905,187.5844,5.0062,2.472,1.6143,16.8977,50.3566
12442,-3.6443,34.9309,0.5041,132.2972,33.5526,2.5072,11.6158,21.9839,82.6024
17964,-80.4377,-304.226,0.203,185.874,-175.214,3.684,158.705,228.2337,3.8163
4064,-4.739,-11.2799,0.6339,199.603,9.7066,2.2553,7.2769,18.6618,34.4181
3053,17.7932,6.2848,0.2591,280.751,29.0293,3.2319,21.5689,63.7085,4.387
11549,-10.4784,-97.3093,0.2802,244.691,51.0922,3.1334,19.9412,80.2374,19.335
13434,-19.5804,13.2867,0.1523,164.492,33.9747,3.3516,28.3801,49.1324,1.985
15687,-2.4494,20.0534,0.6744,114.486,-13.6162,2.2148,7.4484,18.794,80.6581
9197,9.7966,-17.4478,0.4116,238.473,28.7091,2.3782,16.8651,36.8508,27.4012
11599,31.6856,-158.012,0.1782,383.006,90.1485,3.4649,53.3276,122.948,63.9819
16441,-6.8506,28.1004,0.4393,105.536,30.5255,2.3757,12.6315,36.5926,5.3161
17379,10.8077,22.5836,0.66,197.907,13.385,2.382,8.5943,18.337,42.3501
1884,-13.3246,45.8244,0.1372,201.366,66.6867,3.4958,29.4793,77.3151,6.4404
1550,-29.1398,10.0435,0.2172,371.197,9.7913,3.1999,41.6145,79.1585,1.9148
4414,-8.7902,-27.8733,0.4415,126.757,-13.6162,2.5092,12.871,24.8732,37.8377
10846,7.071,-29.7475,0.4227,208.052,-19.3439,2.6561,12.5353,25.4768,4.087
4367,-4.2133,-49.0793,0.3588,281.905,-54.1429,2.8457,12.4907,67.4012,4.9318
11787,-18.2842,25.8858,0.1314,216.293,73.1755,3.9381,33.5384,77.0202,2.8948
12018,-7.3012,29.3539,0.4637,225.515,10.6758,2.4691,16.4765,33.2405,26.137
4008,6.8072,9.7417,0.2607,185.708,22.0226,2.9012,17.89,35.7386,4.232
14377,-44.0652,-16.8717,0.1385,265.936,-22.4582,3.3516,42.3194,43.3839,4.721
14952,-13.4043,42.5855,0.4239,193.7732,22.1946,2.6061,13.9185,35.9742,80.4706
3634,0.0001,6.3241,0.8072,191.957,0.0,2.1761,0.0,20.8126,42.3501
11324,-15.8737,-46.9322,0.3095,280.891,57.1013,2.9854,19.4801,64.3675,12.6913
2685,-11.137,-17.7292,0.3824,193.031,11.4628,2.5077,16.2359,19.8391,24.9483
5174,11.4032,15.4858,0.2234,228.451,84.604,3.6073,20.5797,84.9009,6.479
13430,6.9405,3.2982,0.5061,185.927,12.4181,2.5072,10.9243,18.6659,86.5559
2839,4.3428,27.7808,0.4912,132.522,19.9198,2.2402,12.8985,31.5068,8.993
7269,4.2636,-12.9917,0.5813,59.7883,-19.3439,2.7173,12.5353,34.1337,73.9574
14081,20.9589,132.1165,0.312,179.8664,125.655,3.1438,30.1811,146.4157,53.7089
15349,24.335,74.17,0.2343,281.4016,95.1321,3.684,37.7617,103.7022,49.3005
4793,2.2142,12.6378,0.5714,152.596,-10.7908,2.3149,11.1387,19.2855,74.888
13660,-7.4926,-3.0638,0.6178,181.517,-12.538,2.2553,10.4593,18.317,22.7735
12973,9.9519,-0.3439,0.3485,196.2,15.8826,2.7551,16.8407,31.3882,12.6913
3860,-6.2376,-23.2157,0.7186,45.2924,18.324,2.281,6.937,20.1074,89.6541
14139,-6.4593,-26.3862,0.39,86.5933,-15.7148,2.5428,12.8993,27.5346,14.4566
167,7.8845,14.1429,0.5286,132.889,-13.463,2.567,12.4276,26.3904,49.195
13913,-10.0563,-18.409,0.701,172.4356,-12.0617,2.3784,8.0127,33.4507,89.7659
17645,-4.1854,1.9848,0.5826,221.504,14.9799,2.4907,10.6649,22.6483,52.38
2201,8.2438,22.0462,0.3664,120.422,28.7274,2.7466,23.1352,30.8219,16.1564
12919,4.7837,-204.573,0.325,173.552,100.5,2.9562,15.5154,147.9936,53.7089
4911,14.5961,47.7894,0.3382,236.387,33.6343,2.6702,21.5689,47.9518,2.729
1543,5.3645,16.6391,0.2468,165.523,34.9099,3.0502,15.5154,46.6248,2.4726
6800,-7.2158,0.4694,0.6119,212.609,-11.7925,2.3646,12.2333,19.9277,54.6396
11963,-25.242,-90.0145,0.4027,241.654,71.3852,2.7638,28.3893,83.8945,6.4844
5253,7.5927,-41.5546,0.4126,169.486,-12.538,2.49,12.871,28.9897,5.0486
7422,18.395,26.6719,0.2589,139.718,12.8982,2.7976,22.518,30.5327,32.5796
16201,6.9512,17.3335,0.4938,194.068,-11.6992,2.4448,10.9525,19.8391,23.3361
7872,16.6199,-25.7925,0.4246,79.6568,17.9294,2.5798,17.982,27.5577,13.341
12563,78.8994,33.2624,0.0866,150.2983,26.6549,4.1165,95.8997,113.789,81.6774
17971,-7.9504,-4.9071,0.622,177.4452,-19.4625,2.3365,8.0127,19.0819,81.4302
5452,20.3166,5.7371,0.6412,27.6118,-7.0918,2.3883,12.6315,15.0563,49.4648
2332,15.0269,-9.724,0.272,44.0284,55.3976,3.4703,26.9862,102.9,2.628
6338,6.5899,-14.9882,0.6667,165.183,10.9046,2.4222,12.7867,20.9063,13.1186
16354,-12.4017,-22.9223,0.5155,188.002,20.8792,2.57,12.4276,26.591,1.643
12940,-10.781,-57.9359,0.3504,291.7012,54.0125,2.8543,27.1889,69.2226,2.023
845,-17.7328,31.4363,0.1512,238.259,32.4988,3.4851,29.0378,39.482,0.1897
5639,15.7178,32.1222,0.263,269.663,63.5139,3.2671,20.4587,66.0346,2.267
10922,-9.8994,-89.4617,0.3084,332.255,-25.5998,3.3252,35.2459,57.1905,1.64
12009,0.0001,26.377,0.717,179.214,0.0,2.0881,0.0,26.6016,0.0
1182,7.9243,46.3585,0.1905,226.359,-22.7664,3.0271,13.5379,45.2838,9.8863
10178,-11.3275,-5.3737,0.2968,252.792,-43.5987,3.0271,17.1227,76.9149,0.026
4694,-9.8737,32.9294,0.1737,170.27,82.1991,3.4188,29.2513,84.9009,41.9359
12138,-6.7811,-136.343,0.3303,204.871,55.0076,2.711,10.9243,146.311,81.6774
9075,0.0,-16.8836,0.6751,176.064,-18.1403,2.476,0.0,20.8042,83.4539
7875,13.2303,12.4033,0.5086,161.126,17.5867,2.3263,14.9745,21.1218,3.06
15211,16.1335,-19.7222,0.2919,126.4649,11.4645,3.1778,21.566,87.4843,41.9359
8664,-6.5371,37.4254,0.2077,168.403,28.7274,2.74,20.0706,30.3114,13.69
8594,13.5546,74.7072,0.1656,224.026,71.3852,3.3153,31.8033,77.2484,6.8425
8852,9.2193,-22.1688,0.4102,118.625,18.0815,2.5653,12.7867,27.3546,15.109
2297,8.3771,31.189,0.5671,90.7996,17.9036,2.2504,10.5833,22.6483,21.0253
6296,-7.8437,-40.3492,0.2673,229.38,48.698,3.0271,12.7089,56.8011,50.664
14686,-13.2573,63.4411,0.2754,228.522,38.837,2.7408,13.0754,54.5251,5.5364
15826,-49.4824,-86.6787,0.1329,314.2006,-140.197,3.5456,51.2485,155.223,6.582
18052,-14.3991,13.5852,0.4742,167.759,-16.3279,2.6755,14.9745,24.6708,21.0253
5543,-18.7649,67.3255,0.1708,223.007,33.509,3.3911,27.7158,64.6465,4.9318
6884,8.4577,16.5145,0.5604,133.622,-9.2202,2.4218,12.4088,19.0738,68.7907
12586,-11.1112,25.8576,0.4058,235.267,15.8826,2.7976,16.1697,27.2369,10.896
9171,-4.8562,16.5457,0.2456,138.822,17.6433,3.0185,13.2005,40.3395,44.7503
15799,2.8755,49.3526,0.3692,171.9951,17.9036,2.88,11.9517,41.7932,79.0118
6193,8.0283,-6.2948,0.6064,148.368,-10.7301,2.2504,12.0938,19.0738,49.0605
15943,-12.4688,26.8902,0.4927,203.6814,23.5583,2.49,19.9412,21.462,43.404
10844,7.7273,-9.7836,0.3666,78.9989,25.3813,2.821,16.7337,30.8219,82.153
12330,11.3764,96.5758,0.2516,197.209,61.3155,2.8303,20.9217,71.9672,5.7949
4425,14.056,-93.2575,0.2232,237.681,48.376,3.3005,23.9225,65.0794,1.423
18931,-14.2632,-11.0854,0.2857,190.694,-9.7678,2.6385,20.4992,40.7829,48.3799
13813,-3.8674,13.0133,0.549,138.552,7.3005,2.4713,10.693,20.7548,18.056
3965,10.4855,-5.2322,0.6313,210.796,18.0523,2.8202,11.5153,20.7885,35.595
7919,19.7863,32.3152,0.1548,228.049,44.0177,3.2579,30.2821,67.9099,1.7301
12338,-54.7814,-31.9238,0.094,292.7602,-183.907,4.6492,88.3026,183.615,84.6314
9178,-6.1728,-24.2465,0.7055,140.607,2.3052,2.1959,6.7982,13.1797,61.973
17893,-60.1694,-221.6574,0.1413,324.3452,-219.973,3.2147,70.6821,245.0533,61.152
10315,-11.0265,-26.038,0.3553,210.361,-13.8015,2.4949,13.4156,29.5116,29.159
15014,-19.249,-62.0345,0.2282,290.431,46.6248,3.153,27.935,67.9099,5.1947
15918,-16.3267,96.1868,0.4495,152.734,105.713,2.7976,21.4301,110.367,15.92
9063,-11.5038,22.1734,0.4858,145.391,12.3037,2.4116,14.9097,22.8638,43.404
18814,-43.1195,-64.108,0.1967,380.503,75.1862,3.4703,53.3276,110.367,1.643
11919,10.4856,-7.5557,0.2261,202.273,50.6642,3.3005,21.6376,68.9277,8.269
18408,-21.6428,-55.9134,0.2236,367.734,30.1982,3.4176,29.923,60.6909,8.5405
346,14.5851,6.1544,0.4404,228.28,25.2332,2.5259,18.1143,22.8087,55.451
5642,-5.5313,-1.6564,0.5789,76.4374,6.4167,2.233,11.5239,15.9421,10.579
8712,-13.058,2.2225,0.3248,93.8352,12.2213,2.4631,14.5438,28.0395,83.3564
11792,-16.1644,28.6427,0.3307,131.908,11.4628,2.7497,19.8659,36.6834,59.4159
8975,8.8393,19.0775,0.4328,235.789,22.3355,2.4014,16.1461,29.0889,10.865
17367,26.1886,-53.4761,0.2759,164.9853,-37.6189,3.3005,30.7203,50.3517,49.3005
14121,11.9724,-23.1917,0.4044,117.78,-11.8603,2.5569,11.1882,27.6963,10.896
6423,-12.65,48.0015,0.3109,255.726,63.7105,3.0271,21.5689,64.4932,2.242
12093,10.0242,-30.1252,0.2766,181.35,48.698,3.0181,14.9097,56.8471,51.614
10118,9.1699,30.1712,0.2691,133.325,-24.3158,2.8041,20.2556,34.9604,10.579
13954,-5.4187,78.0656,0.1865,230.614,100.5,3.8026,38.2386,76.1909,1.341
6730,0.5722,24.0564,0.4473,72.7002,-12.0845,2.2672,10.812,21.4763,7.576
2782,4.2912,13.4911,0.4664,180.284,10.0746,2.4771,12.9017,21.4807,2.72
8863,-19.2783,78.0535,0.2056,258.047,56.888,3.4283,25.0323,70.1479,7.9947
8910,-19.2265,-32.24,0.1364,267.433,-46.3746,3.4,31.8033,87.2384,4.4265
17230,47.0535,-96.4934,0.2249,292.4028,147.9936,3.362,51.8306,158.5662,41.9359
14618,15.8995,54.408,0.53,305.9936,107.078,3.1179,37.9854,145.4748,66.1754
2043,10.301,-10.6577,0.2794,186.091,23.0532,2.9307,17.3787,43.9615,1.7301
6726,21.1265,52.5453,0.1693,223.832,68.5967,3.684,29.7969,73.0124,5.0421
8960,-8.3448,48.5697,0.2673,169.897,40.9115,3.0271,24.5639,48.1845,41.1835
8981,4.6093,-14.7659,0.5876,125.413,-13.463,2.3522,11.9321,24.6743,43.404
10727,-15.0788,29.6208,0.1291,184.514,77.9938,3.1679,29.2513,79.5649,2.3845
13262,-1.191,-16.8049,0.4287,89.7345,3.3005,2.305,11.4154,22.8611,89.6497
7340,-11.0617,-64.8023,0.2872,261.181,42.7354,2.7415,14.6309,58.4387,2.038
2359,11.7527,15.0129,0.7454,229.307,5.5436,2.2148,11.6637,12.9089,41.279
13161,-8.5568,7.6665,0.4291,221.37,13.2176,2.4472,12.5353,22.8962,23.725
15125,-7.6746,7.6221,0.673,81.798,10.6758,2.2636,12.4646,20.3101,38.2
9725,-18.097,15.6732,0.3145,92.8759,-14.8719,2.6794,20.6215,23.57,4.457
7274,16.2952,-23.163,0.2291,202.754,20.8106,3.3252,27.9276,76.9149,53.102
6946,-8.154,71.9554,0.2525,258.102,30.738,2.8543,17.5422,79.4345,3.906
15251,6.2539,54.3043,0.5542,114.203,19.1054,2.7638,11.979,31.1555,3.7348
4063,-25.6806,14.1257,0.2736,346.176,65.0794,3.153,32.364,80.2374,2.095
11872,-17.2173,30.6214,0.2815,246.867,39.8251,3.1313,23.1362,62.5927,4.149
10208,-22.523,17.8072,0.1131,256.773,18.2394,3.1059,24.6138,33.648,5.7357
5487,-5.8671,19.4563,0.7811,97.6663,23.5583,2.1915,7.1692,21.0846,46.2043
2539,8.6813,2.0391,0.2559,198.759,33.9747,3.0206,20.8049,45.8695,20.91
629,8.3678,18.5377,0.4284,173.458,-18.2864,2.4935,16.4765,24.6708,27.6555
10646,3.5137,0.5134,0.5036,167.511,13.385,2.5145,10.5155,19.7221,59.4159
16674,8.9882,-39.2518,0.4942,281.2038,-6.7434,2.7243,10.5943,40.4803,15.426
5738,-6.8114,-41.0033,0.3908,96.2698,20.8565,2.4526,12.3308,30.8021,11.423
15543,8.0817,-17.8862,0.3045,40.3514,-19.1932,2.5496,20.2556,33.954,4.048
2862,-17.4235,47.3036,0.3426,184.981,33.6343,2.6788,21.877,49.1324,18.0418
2682,10.7913,-13.1068,0.7932,177.329,13.2176,2.2135,7.3984,23.7276,82.6024
8928,-5.9276,14.7209,0.6114,229.161,13.3605,2.3253,9.9948,19.7221,68.7907
6570,10.1916,-70.211,0.1973,185.911,26.074,3.1421,27.9552,86.9716,13.1186
5858,-3.1559,-1.573,0.7636,96.4994,4.1221,2.1658,10.5755,17.9872,15.9883
4840,-15.0854,35.4611,0.2989,185.812,33.9747,2.8004,22.8978,35.6953,3.4588
11362,-7.7737,-7.754,0.4259,177.935,-13.3006,2.4574,11.7966,29.5116,3.252
14567,5.9357,4.9056,0.8565,120.404,-9.5899,2.281,7.4598,18.337,31.645
15625,-7.8897,-12.2368,0.4595,196.985,10.0263,2.4378,12.4646,22.793,20.91
14788,58.556,-291.5586,0.1637,239.6019,-195.8905,3.6872,108.7905,247.9249,84.6314
11526,-5.8937,53.933,0.3193,220.687,57.8733,2.8791,12.3502,61.8313,1.7904
17601,-61.7557,-40.3611,0.1606,297.8173,-57.6991,3.1179,61.7657,107.7974,8.992
5833,-8.2288,-10.5795,0.4672,168.517,17.9036,2.5484,16.8407,42.5919,68.0481
14966,23.0654,-128.7,0.1602,220.708,-128.183,3.7214,40.1891,110.367,16.8294
7437,17.8324,59.3504,0.1878,268.889,58.3096,3.6042,26.8663,76.1914,2.377
4623,16.406,-64.6807,0.1276,265.757,53.1833,3.8447,31.8033,67.4766,5.421
16458,1.6708,10.8149,0.5079,262.81,25.3813,2.6749,14.2856,30.8021,31.3026
914,11.1924,13.4475,0.7946,238.572,-9.7393,2.238,10.6824,12.9089,30.7311
18487,-6.0104,36.1101,0.1914,224.1387,39.966,3.5655,35.2466,54.5251,1.8909
16823,18.0227,-134.148,0.1929,127.661,-150.795,3.684,37.7617,153.344,59.091
4769,-8.6033,30.4877,0.4815,195.125,10.0263,2.4764,12.3901,22.793,59.461
6675,11.1311,15.9187,0.4523,127.884,-9.1789,2.2355,12.5103,21.0846,3.9228
11975,-9.0978,-147.426,0.2792,233.889,100.172,3.0529,18.898,135.917,50.664
3569,-11.5002,-13.13,0.3631,200.256,-13.3006,2.3909,11.0528,27.0457,3.9266
12365,-15.203,87.8787,0.2267,153.4876,59.1684,2.7973,22.6768,81.3975,53.7318
17203,-10.796,-53.4067,0.5485,249.1974,16.4395,2.4472,15.5049,22.1614,44.921
4684,6.4034,48.594,0.2743,208.487,20.1408,3.0181,12.4088,42.5722,0.708
8788,2.8983,40.8255,0.4814,48.8985,22.6222,2.8179,12.2071,29.9771,78.0997
18543,4.6495,60.8093,0.3818,114.3848,66.8235,2.9965,11.6747,68.222,80.4352
2466,-22.17,-33.2916,0.2539,424.215,40.8734,3.3365,29.1882,48.6724,8.5685
11425,34.9292,54.2725,0.1358,133.173,69.9837,3.4188,40.4145,79.0178,22.7735
15650,9.3609,18.8201,0.2955,221.0659,11.0507,3.2617,28.1032,52.5166,83.3564
13629,14.0995,-19.6738,0.4369,200.199,-14.7937,2.723,18.0117,30.8219,15.5531
11081,3.4725,2.2427,0.5519,135.31,18.5348,2.3927,10.6824,21.0846,5.722
1013,-25.8871,16.3738,0.2463,67.9435,-23.6503,3.099,28.1355,30.811,49.195
11838,-6.0498,90.1887,0.3556,282.424,67.2765,2.9405,21.1061,76.9149,8.4921
2813,3.284,-5.5335,0.3863,253.019,13.3605,2.4298,12.4907,29.273,20.7634
4402,24.0094,25.9299,0.2411,132.479,55.0076,3.0075,25.8148,47.9518,29.5269
14403,104.2935,23.3989,0.0501,322.8603,-285.083,4.755,157.7394,225.747,84.6314
6080,15.6598,-60.0885,0.22,299.725,57.1013,3.2503,23.9922,64.3675,1.9954
10966,-9.8077,53.7194,0.2319,263.612,58.8619,3.1438,19.0266,65.9296,8.2019
10762,-14.2865,-12.1897,0.5471,215.571,11.9721,2.3385,14.9097,19.4637,34.3027
16438,-10.9077,-21.4587,0.4059,149.038,25.5307,2.5315,14.6063,37.2093,0.98
811,-15.821,-55.7825,0.2792,124.957,-26.4838,2.7604,20.2441,47.985,8.992
14242,-2.7802,32.7236,0.3806,201.752,47.4757,2.7255,14.6309,42.5896,23.934
18219,-12.9437,-41.2962,0.2822,244.884,49.9465,3.2648,27.935,78.5832,18.0434
6810,10.7207,22.9016,0.5652,129.155,20.4481,2.4594,10.6824,26.591,14.0662
18120,70.774,1.2981,0.0926,113.1712,-181.098,4.1805,108.26,187.586,61.33
8241,12.4998,12.5394,0.4747,101.555,22.7429,2.6937,16.9062,29.2209,20.6373
6349,10.26,5.688,0.6652,65.0976,15.9017,2.2553,11.6782,20.8126,38.2
16500,76.0227,-29.3707,0.156,397.574,-174.4185,3.0958,84.4021,179.8715,84.6314
4373,15.807,-10.7617,0.2659,182.32,-32.0062,2.7447,23.4979,36.4896,17.4271
9649,-11.8731,-14.7727,0.7839,174.191,-4.5036,2.0394,11.419,13.2042,67.4915
6981,5.9005,31.3011,0.4191,198.391,19.6324,2.5599,11.7212,27.3633,10.896
4404,21.2048,49.188,0.1522,188.666,41.3347,3.9279,38.2386,78.5656,6.5405
2192,6.9712,32.4709,0.4636,214.738,21.4163,2.567,12.4866,29.273,4.245
16383,18.1802,-104.076,0.345,291.132,57.6959,2.7627,32.1181,94.7727,5.5266
816,12.1678,0.0501,0.2283,198.327,-16.3871,3.1307,23.6799,38.7116,5.053
3079,12.0121,12.7134,0.4259,166.491,22.7735,2.5453,14.9097,29.279,19.335
2489,-7.7212,21.1253,0.2805,213.389,33.509,3.0097,20.2437,43.3839,3.906
7280,3.8654,-68.9643,0.3317,192.302,51.0764,2.9965,15.5966,62.6624,6.2452
7056,12.4346,56.0544,0.2639,215.196,27.3118,3.0013,20.297,63.7006,2.3023
14371,-7.5991,-95.8396,0.2276,194.405,-62.6945,3.0958,20.2325,86.9716,5.08
5168,-12.5938,44.9254,0.2776,232.12,28.5863,2.9825,20.2437,42.9672,5.212
17162,6.7436,-21.7175,0.6608,229.696,17.9036,2.3847,12.8981,22.6387,79.0118
272,-10.7571,11.2887,0.3175,190.445,22.7772,2.7455,19.0038,31.0838,22.6709
12274,-15.7064,58.172,0.2153,168.167,54.0125,3.255,23.6799,67.4766,0.267
15190,29.7512,50.0462,0.1919,236.4463,26.5791,3.3153,38.2386,47.4621,44.732
8351,-11.6923,14.9061,0.7535,185.248,-1.8627,2.3847,11.999,13.3231,23.934
6773,-17.6177,15.1813,0.2175,66.4871,-29.3001,2.8072,22.0162,33.7801,7.653
11186,-14.4732,55.04,0.2091,185.909,44.8596,3.6665,21.5689,56.9447,0.653
16932,-7.8218,-35.3077,0.3854,67.0511,40.9115,2.7462,13.0408,39.6591,19.9604
