,fM3Trans,fAsym,fConc,fDist,fM3Long,fSize,fWidth,fLength,fAlpha
14490,13.3014,-158.183,0.3827,385.025,-110.008,3.0527,32.364,166.518,3.531
10805,-12.3916,49.9744,0.4258,230.864,33.8544,2.7497,16.4293,35.2264,0.7669
4247,6.7722,15.6097,0.7049,152.285,13.678,2.4298,7.3207,20.1074,36.306
12864,4.8301,6.1332,0.5411,203.8015,12.4181,2.2589,11.5967,18.7091,72.975
17755,17.429,0.1229,0.326,174.362,19.8767,2.7493,21.5161,27.4623,21.0253
7863,5.0346,2.8528,0.7521,108.464,-1.9289,2.1688,7.1692,18.337,14.6972
2361,-28.5965,81.8419,0.1098,219.208,54.2326,3.5567,31.6833,70.8421,27.622
14915,-15.3001,-13.9028,0.4735,83.7552,-17.4874,2.3664,16.5656,25.9888,42.4078
4608,4.0825,81.5029,0.3603,207.432,69.9837,2.7973,9.7234,79.0178,1.2024
17216,-44.2814,-204.984,0.0904,316.815,-126.462,4.1165,79.2407,144.412,76.1383
8878,-12.1666,37.5376,0.1843,253.99,80.3109,3.0569,23.6799,82.5928,12.6913
17986,-34.4613,-81.7049,0.1842,262.737,85.8494,3.2671,53.3276,85.0151,3.906
3850,2.518,1.8728,0.6044,44.9558,-1.9289,2.4296,11.5239,15.0563,10.5909
18639,17.6296,-105.33,0.2222,331.695,95.0725,3.3265,45.7592,113.661,61.503
6261,14.8855,-78.4155,0.1305,189.833,30.5728,3.6073,23.1352,76.6189,8.269
14669,-50.3082,-203.556,0.1563,334.064,-150.795,3.362,74.2172,157.741,72.622
15732,68.7661,-12.7477,0.0875,329.706,-175.214,4.0526,83.9226,206.5307,8.8
10968,-10.977,19.9532,0.6,148.034,15.5951,2.48,9.907,20.7522,20.5917
18910,-5.966,-17.7036,0.584,128.422,5.4024,2.3139,11.0962,16.5264,58.5095
13774,-21.8371,-122.2813,0.1405,231.5108,-62.6945,3.2396,33.3488,106.983,34.3027
15315,-12.1593,82.1905,0.345,286.138,44.0177,2.8457,17.989,49.737,1.985
7807,8.1003,15.5004,0.5274,132.545,-18.2508,2.3608,12.823,23.7871,45.578
6213,-16.3256,9.3228,0.2644,254.913,29.0293,2.9985,19.108,42.5823,4.1242
13561,8.6707,-5.3601,0.5783,169.826,-9.0974,2.2148,12.4088,22.4756,66.0914
9934,-17.7075,10.598,0.5121,203.366,-19.6917,2.5496,17.3662,25.4301,1.7301
13689,-8.4593,143.63,0.2708,158.973,103.076,3.1518,21.1799,141.967,8.992
12643,2.637,25.3897,0.546,194.0315,10.6758,2.2577,6.5104,22.8087,55.2066
16640,11.6014,25.1772,0.3226,194.565,-18.1144,2.7551,17.3662,23.8094,5.6137
8282,0.0,16.8461,0.6758,226.686,0.0,2.2,0.0056,21.0167,46.7087
18971,35.5967,63.1304,0.1777,316.14,57.4714,3.5835,49.0157,94.8668,3.481
3328,10.1315,5.7032,0.3174,169.281,19.2408,2.6128,14.1394,27.4892,1.64
4663,15.0026,66.5722,0.1235,253.379,69.9837,3.4298,30.9426,79.0219,1.202
119,-11.7029,-14.5262,0.7761,181.817,-2.7859,2.3365,10.7672,33.2405,79.928
7006,23.8056,123.44,0.0897,227.367,107.078,4.406,45.7592,149.545,51.0768
2506,17.7358,-82.4464,0.2045,279.095,-74.705,3.2107,33.5384,95.271,4.53
15141,-70.1266,-263.166,0.2411,214.6293,-181.098,2.9825,84.4265,187.586,8.5801
15819,-11.3469,104.3811,0.3305,234.0746,159.0491,2.7817,10.5155,145.4748,58.5095
9362,-5.4826,1.6458,0.568,189.774,-18.2864,2.3883,10.4472,25.801,7.058
1933,24.0679,-82.325,0.1677,259.303,53.2844,3.5105,35.2459,83.8945,2.3023
11397,14.8388,1.1451,0.2629,331.581,46.9113,3.1956,28.3893,52.8168,11.399
4831,-20.0915,-11.4299,0.2555,318.829,87.9854,3.3781,19.9812,93.3775,2.729
1569,20.7408,50.0257,0.1375,215.939,59.5604,3.9381,37.9854,87.9125,2.628
479,-18.6999,21.8764,0.2694,256.118,33.2394,3.261,29.4361,43.8241,19.9604
12625,20.5346,-38.5864,0.1246,166.3917,-55.23,3.461,23.7979,66.5409,37.4427
15540,-5.1639,44.1868,0.3388,207.482,22.6222,2.6069,12.0523,35.7386,4.232
6925,-9.0936,-11.624,0.5068,146.545,10.0263,2.778,15.8391,25.7563,24.109
12283,-6.7107,-2.3117,0.4899,58.7034,9.5771,2.4495,10.3988,18.336,11.72
4708,7.528,69.8768,0.1725,207.387,51.8604,3.2089,22.5865,63.7085,1.068
13270,-9.9392,-0.5604,0.6751,135.6929,7.2219,2.4594,12.3874,15.6821,79.7793
17932,48.0003,-33.1866,0.192,285.8583,66.5126,3.2383,56.31,112.902,87.619
16815,-13.5971,-38.4401,0.4697,205.6,-19.9851,2.3918,14.9269,29.279,13.171
14229,40.8204,-28.5505,0.2613,304.326,-64.3496,3.141,46.9254,95.271,1.6705
1844,16.5466,18.3096,0.3686,177.352,26.4652,3.0569,21.4301,24.66,4.6337
8428,16.229,7.3527,0.3108,71.1109,13.6412,2.7328,17.5422,23.4908,58.9232
5334,-8.5852,-1.5726,0.3696,208.873,11.7328,2.7466,19.9412,31.1555,20.416
2007,-19.5678,-6.5876,0.1612,354.79,69.9837,3.3005,29.6883,73.2948,2.038
8429,12.0651,-92.5322,0.4266,311.258,-54.0293,2.7255,15.5966,69.2226,2.0235
1353,11.0011,-13.3897,0.7904,187.154,6.4167,2.4298,10.1502,13.054,56.0959
7893,-9.2856,-1.9269,0.5263,237.436,20.0094,2.4598,12.2639,22.7309,44.625
713,5.3509,-73.3769,0.474,267.363,26.5785,2.679,15.5966,65.6318,4.669
14202,16.3671,67.3322,0.2994,169.977,41.8864,2.78,21.6959,54.3082,1.893
7535,-9.6365,-11.7121,0.3444,233.861,15.9895,2.6972,18.0905,27.4623,38.164
19005,6.8613,11.1013,0.4655,152.072,17.5152,2.2355,10.693,21.1549,59.4159
7031,-15.5002,-17.2024,0.2876,46.616,-14.5591,2.7712,21.566,23.7506,4.669
1823,-11.2768,19.8321,0.3958,149.608,19.256,2.5224,14.2856,24.5047,22.004
14641,8.0533,-0.5892,0.3872,267.2944,3.9078,2.5226,12.0523,16.5264,55.9778
3911,7.9247,14.5851,0.5931,237.282,16.9082,2.4158,10.9243,24.1086,24.926
393,11.7229,12.7534,0.3919,194.115,20.8975,2.5496,11.9324,31.5877,72.975
10064,8.7978,29.4535,0.317,227.911,20.8865,2.7532,19.2319,27.3546,15.1147
8491,0.0,24.4486,0.7687,153.51,24.0583,2.2148,6.2412,20.1556,89.7028
16388,-5.22,-74.44,0.4426,268.332,-32.0062,2.4742,11.9848,63.7085,5.1947
17192,57.0811,121.629,0.2457,128.882,-121.458,3.4801,62.6716,110.367,2.8948
3974,12.9443,26.2943,0.2072,300.014,58.5706,3.6799,29.923,83.8945,10.196
14040,-38.0,-37.1401,0.1846,273.3442,-90.1721,3.2107,60.2955,128.1116,8.992
13365,8.0923,-35.7738,0.2638,39.3499,75.361,3.153,29.0411,69.4073,8.17
15980,-7.9458,-1.2112,0.6046,185.645,16.7758,2.5527,11.6637,24.7426,14.6972
10217,17.2307,-12.0406,0.197,167.686,22.7429,3.0654,27.5117,41.671,65.514
16707,-17.3321,143.6478,0.2053,214.5194,159.9108,3.4272,43.6886,141.223,77.782
217,-14.7132,-110.411,0.3322,230.713,83.3217,2.7731,23.1352,114.12,2.6347
13157,13.7553,2.7736,0.5797,150.8308,16.7247,2.3918,13.291,19.2924,48.9157
2734,19.2193,27.7173,0.1024,224.331,49.9465,3.4176,29.4361,56.4843,3.1218
5507,10.6837,2.1153,0.2892,105.861,30.5728,2.7712,19.3381,38.1484,66.0814
11781,-16.1259,-50.5703,0.3723,290.619,-22.7664,2.9893,21.1341,45.2838,3.777
6847,-16.878,-83.0643,0.1182,258.322,69.9837,3.4958,35.2459,77.0789,2.3845
5601,8.007,4.8144,0.5253,154.356,23.5678,2.5653,10.0908,26.335,1.7099
6876,5.0541,34.4624,0.4439,201.373,19.0625,2.4735,9.612,24.7426,14.3432
5218,14.6388,7.5434,0.2544,190.377,51.4361,2.9865,21.3805,63.7006,4.4256
8703,12.6149,27.3745,0.43,213.926,27.6859,2.6848,16.9368,29.273,20.7634
5495,-9.9222,-10.2031,0.3337,47.6641,17.4528,2.6788,11.5967,21.7075,76.291
18032,9.7636,14.4157,0.5372,216.018,14.7312,2.5496,12.7089,21.0167,3.6007
10085,-9.2864,-5.3761,0.5899,73.5772,12.4181,2.3522,10.5943,18.794,4.245
11931,-5.8517,57.1641,0.4078,86.6984,48.698,2.8092,12.4907,54.908,44.732
3309,-10.4222,-5.8481,0.5441,137.232,26.2659,2.4631,8.9652,30.8021,3.3652
3572,-11.0063,-5.7111,0.5687,249.174,-18.2864,2.1658,10.0212,17.0899,21.0253
13575,-28.4106,24.2853,0.1519,407.441,42.7354,2.9305,34.2727,51.2161,49.3005
18859,11.8193,-22.5785,0.4232,217.544,-22.8975,2.7164,16.5656,38.7116,1.493
17299,-9.2172,-16.2866,0.4203,97.7341,28.6082,2.4298,12.2639,30.8021,27.3684
1017,24.8371,31.5776,0.3476,266.665,38.108,2.8041,28.8639,49.7299,1.985
5897,-16.3474,26.0407,0.2461,192.401,25.8125,2.6106,20.0292,35.6033,16.2492
18741,28.5025,-105.318,0.1862,243.102,73.6068,3.255,37.5314,80.0851,5.1947
530,-4.0712,-12.3142,0.6695,128.14,12.4181,2.2304,7.3964,18.7091,58.6479
10752,-3.0253,-10.6425,0.6766,174.751,9.0043,2.3054,7.3625,18.794,41.559
6269,-20.7026,39.1313,0.2967,132.548,29.0293,2.944,20.7603,32.3464,14.307
10339,15.9265,-115.169,0.2263,214.795,-121.458,3.1978,37.5314,140.2011,18.0434
168,-29.0666,26.7671,0.1888,264.642,93.5119,3.3005,42.3194,93.7206,2.729
15823,27.4137,40.2521,0.2358,147.761,65.2844,3.684,36.6013,74.7577,12.6698
18641,-8.4699,36.3945,0.5211,376.811,77.9938,2.7616,11.9321,82.3239,4.232
14837,-10.9322,11.3432,0.3751,205.8457,51.4504,2.8543,10.3156,41.5858,48.1747
13414,-6.4822,-20.3662,0.3971,232.695,28.7091,2.7738,12.8981,40.3395,6.846
16918,-8.4784,-44.8502,0.4338,308.0689,-11.5756,2.567,12.3499,36.37,56.0959
4141,-11.84,-14.9539,0.7609,194.578,-3.6903,2.1527,10.9818,13.2692,20.371
15607,-19.6299,-62.8019,0.1267,329.767,39.3141,3.9353,31.8348,76.9149,3.2776
1916,5.2492,38.5476,0.3195,142.327,105.713,2.889,16.9986,103.226,3.7694
11894,-10.6671,-224.645,0.2438,150.129,-134.557,2.9572,41.6145,215.0162,4.034
15382,4.6974,-11.6324,0.4974,205.278,-18.2864,2.3883,10.9403,24.5597,59.461
14899,21.7032,-101.5031,0.2919,209.6312,15.8309,3.3781,47.1696,128.945,32.506
13798,21.3749,-10.8668,0.2022,230.747,25.3813,2.9985,28.3893,35.4667,8.474
18913,3.9381,12.4358,0.184,305.3155,39.9753,3.0812,8.4687,61.2534,45.4343
579,19.8442,-6.887,0.285,127.82,-17.4874,2.7627,20.5669,36.4896,5.3027
13803,15.9083,33.4399,0.2074,200.705,38.4967,3.0869,21.2343,54.7437,0.267
5381,-14.0161,55.9926,0.1054,213.793,73.6068,3.5201,22.7195,79.1585,1.493
779,11.7364,-53.2852,0.2342,277.076,51.0764,3.0523,18.2322,62.6624,10.694
18253,70.2285,-8.717,0.0763,374.061,-174.418,4.1592,76.5568,206.5307,8.17
5866,3.2467,4.7575,0.3756,172.048,17.3649,2.5653,11.5225,23.1425,53.7221
6664,14.9457,-66.2538,0.1997,264.389,51.4361,3.3781,28.1355,63.805,8.5801
18022,14.3532,-68.323,0.3993,152.664,46.6966,2.702,23.6799,60.8071,51.0768
1069,7.8871,-21.0957,0.2424,219.142,-24.4579,2.9948,20.9217,41.7541,3.7348
2923,-3.7514,-22.6862,0.5912,130.378,-4.5808,2.2577,10.5145,19.2855,35.7705
9214,-9.8301,-0.4388,0.5565,242.418,6.564,2.3666,11.4318,16.4506,49.195
10697,7.1083,16.8423,0.5011,124.783,16.6283,2.382,9.9406,25.3258,11.72
1759,14.0514,-8.8234,0.3772,185.413,-16.2017,2.5496,16.3569,24.5973,21.4367
7740,26.5058,-40.9347,0.1694,290.058,-110.327,3.684,42.0889,105.348,53.79
16661,23.5757,-18.499,0.2194,251.783,54.2919,3.255,28.1355,67.9099,5.324
10432,-26.0566,29.2215,0.149,163.92,28.197,3.9381,32.7662,50.3517,8.8829
9203,-14.7077,-45.5581,0.377,212.519,34.9099,2.9562,18.7076,41.671,21.5562
10025,-7.5444,-6.4752,0.5396,132.145,15.9895,2.567,12.9881,24.66,21.4367
14522,9.4616,-264.034,0.4474,265.238,102.411,2.8848,16.3098,128.945,41.795
15373,-4.1539,-9.7068,0.4163,108.575,-17.2736,2.4594,14.379,29.4713,4.6137
18690,-18.001,-7.6862,0.2311,333.9209,60.7529,3.3615,22.4543,77.1196,8.5405
8634,-16.1099,14.3402,0.3139,191.314,26.6549,2.8179,21.0153,33.2405,21.9975
11968,0.0,5.1148,0.8066,62.714,-7.0918,2.2,0.0,20.8936,0.0
2248,4.996,46.0558,0.3873,226.711,36.8902,2.5092,13.8909,44.5086,1.6
5068,7.0536,5.2824,0.483,165.683,19.9198,2.5971,13.3939,24.1086,27.5578
16944,-2.8422,-23.5144,0.557,66.1449,9.0297,2.4579,10.7285,24.1086,20.5917
5808,-15.7948,13.5815,0.2105,120.433,27.5274,2.7976,19.0266,36.9453,18.0434
6997,18.7722,3.0043,0.4088,54.3047,15.9895,2.7616,20.1946,22.5967,37.9035
6161,11.5135,32.9923,0.2558,163.356,30.1982,3.0502,17.6248,43.7671,7.831
11983,-10.2999,15.1741,0.7277,85.0246,-7.1871,2.0314,11.1326,12.3503,83.4539
5129,13.7826,24.4173,0.3001,103.958,22.7735,2.8096,20.2325,36.369,22.1766
3806,-11.8243,55.2632,0.2038,211.285,49.1044,3.0569,27.9552,78.5656,0.804
3057,18.6273,52.6029,0.2057,263.504,51.0997,3.1561,29.923,62.6624,1.737
619,-31.5711,-17.9499,0.3866,305.255,-54.2835,2.7462,35.5095,57.0396,1.7301
18679,-21.5853,-120.156,0.1239,270.337,75.1862,3.6931,42.34,110.367,15.92
7129,14.0487,12.0565,0.1892,257.483,30.1982,3.2332,29.908,43.3839,3.906
16602,5.6446,11.0036,0.6048,141.2938,-22.7481,2.4683,12.6315,29.4713,14.1145
10090,2.9357,-3.6479,0.7893,100.395,9.7913,2.281,7.0172,18.337,37.228
8919,-3.9859,-22.6554,0.5785,145.942,17.8354,2.2601,10.9692,28.0462,58.9232
1090,11.7179,15.0295,0.7372,182.865,-6.3378,2.1222,11.6637,12.8462,66.0914
13706,10.7363,-16.0964,0.5466,259.407,-11.8136,2.2504,10.3988,22.793,56.5554
8555,17.0028,-4.3638,0.2599,357.389,48.078,3.1433,26.1729,93.3775,1.419
7417,-11.3646,14.3006,0.7708,222.525,-3.9545,2.0663,11.6572,12.6275,16.2492
8734,-13.1398,2.7024,0.2563,221.105,46.0824,3.2503,23.1441,60.5328,11.288
10856,10.8909,13.374,0.3224,210.401,42.7354,2.8094,19.0266,51.4038,4.457
18775,23.1148,-29.7769,0.1867,177.7574,-14.9936,3.0801,31.9728,41.7932,44.7503
6128,5.8939,-12.2339,0.486,169.1,-19.1357,2.6069,12.9944,25.4375,9.132
17807,9.7985,-47.8524,0.3463,49.5732,-19.6917,2.4296,12.2636,25.4758,72.2367
4981,14.2626,39.1278,0.2608,188.455,32.8215,2.7738,19.0666,43.03,14.6597
6739,4.1262,11.4338,0.6553,134.977,12.8982,2.2999,7.2769,19.2924,7.058
5689,-5.9003,24.8943,0.4652,179.952,19.6207,2.4631,12.4276,27.3906,5.93
12177,25.2843,22.3982,0.1951,103.733,27.63,3.1173,27.935,37.2863,11.329
9049,-8.2482,37.0129,0.2279,251.614,35.4336,3.07,22.2497,46.9382,3.44
544,6.632,34.5464,0.3905,217.28,11.646,2.5484,12.6315,35.6953,16.2492
5006,14.5898,23.7348,0.338,176.077,42.7354,3.0013,20.7603,51.5363,5.7357
15400,7.6263,17.1709,0.4966,195.671,-14.8064,2.3918,11.7922,28.1121,29.901
675,7.6006,7.781,0.2827,260.092,67.9471,3.153,22.6032,69.1518,71.9141
10411,4.6308,-12.8814,0.4518,114.698,25.8125,2.6107,11.7929,30.5474,18.056
9128,-7.0574,13.3733,0.7525,179.693,-4.73,2.4298,10.7559,13.0095,4.149
11786,-22.2716,21.4309,0.2001,348.8,39.8516,3.3153,29.6883,62.6624,5.1947
3008,-10.8613,58.1655,0.3748,286.522,43.9203,2.8848,11.4797,60.6909,2.038
9085,16.8961,7.5011,0.2707,50.4624,45.0492,3.1518,28.1355,31.1555,41.1835
18417,8.8154,13.7543,0.58,46.6801,-9.5899,2.3655,12.0523,19.2924,50.664
9999,-14.4703,8.8321,0.2957,53.2158,20.1408,2.7423,28.1032,32.6126,37.8377
8094,-5.9048,40.1205,0.2465,274.022,37.5718,3.0466,22.8978,71.5616,8.4921
13667,-20.9033,46.5687,0.1493,276.5422,28.7274,3.1581,37.5314,116.2639,89.2007
2128,-5.1196,10.2046,0.4858,89.2638,19.6353,2.6488,14.9097,24.66,58.6479
3861,-5.5786,42.5954,0.4329,179.446,37.9796,2.7789,9.6208,45.0083,3.4588
5366,-13.9603,-96.8059,0.2968,237.882,38.5759,2.8848,18.2065,65.9296,5.93
10999,12.6945,-19.8233,0.3883,128.06,-15.7568,2.6248,16.3569,31.1421,22.004
17316,-59.8916,81.3953,0.191,237.1545,95.1321,3.3614,84.4265,157.741,76.8384
1035,-21.5674,37.6799,0.1689,166.709,41.3347,3.3516,28.3893,44.8602,7.831
2671,-10.859,73.1087,0.2995,255.603,44.9656,3.1179,24.0949,77.2484,3.5732
17421,9.1531,-1.0364,0.7508,193.862,3.378,2.4495,10.5833,13.771,22.004
390,-13.7075,8.6813,0.4684,212.326,16.6826,2.5658,14.9745,24.6708,3.2782
7711,10.334,-23.7921,0.5082,159.167,10.6758,2.3309,10.5943,20.3902,26.143
5762,6.4825,-1.4342,0.4316,224.014,-7.3216,2.8597,14.2196,20.7885,14.6067
17079,-10.5131,92.7943,0.1791,203.1987,100.172,3.1518,47.1696,91.892,34.9593
538,-16.013,-31.573,0.3638,309.411,78.2,2.9012,22.7195,76.1914,3.2776
3319,18.5442,-10.9705,0.2141,198.484,39.0543,3.1971,27.9552,61.1136,56.5554
14925,-16.5403,30.3418,0.1749,219.644,78.0387,3.6073,32.364,76.9149,4.034
17163,3.2979,-25.2272,0.533,212.087,-18.1144,2.2504,10.7285,29.2209,20.9345
10468,-3.7435,25.3243,0.5633,65.8253,17.6801,2.3608,11.3751,20.8042,53.7221
3705,-37.6948,-40.7656,0.076,287.088,-98.4907,4.1165,84.4021,109.86,18.736
9295,10.8999,73.8944,0.1224,290.816,73.5184,3.6073,29.7032,94.0169,8.1473
17583,7.2705,-1.8135,0.4854,127.867,12.6605,2.499,12.8985,20.8844,15.6504
3160,8.8907,8.8077,0.3791,218.723,13.9664,2.4306,15.5154,26.6593,5.0486
14100,9.0127,-0.6588,0.771,200.2925,5.5436,2.2589,11.5239,16.559,44.9107
18202,19.0604,-48.3828,0.2755,301.69,37.6572,3.1971,26.1477,71.5616,1.7356
14735,8.893,-1.2913,0.6027,66.066,15.5476,2.6395,12.636,19.941,82.153
9981,-4.2404,-0.586,0.7815,216.185,3.1351,2.3054,7.2769,18.7803,83.5983
9194,4.7611,13.2726,0.7477,161.675,-10.6091,2.3043,7.2769,19.2624,7.035
7580,-15.131,67.4694,0.276,212.939,47.0768,2.7462,21.1799,64.4932,10.217
16657,75.8539,72.5346,0.0139,224.9873,-218.729,4.1165,70.6821,192.425,83.3564
15987,-14.9167,-52.5263,0.3125,271.101,34.0096,2.9963,21.0153,51.5363,4.989
735,-8.7051,-40.1157,0.2598,184.267,21.4067,3.022,19.0666,44.8602,4.53
12784,5.2053,31.0011,0.4493,254.38,34.9099,2.5581,10.6649,34.9604,24.99
15017,-4.0623,-38.8492,0.5832,168.5068,-16.0054,2.4735,12.3425,31.4029,45.9192
7687,4.4835,-12.0593,0.3769,164.139,-22.8515,2.786,15.2333,38.4589,23.934
12036,5.9467,34.7771,0.4703,87.105,20.8792,2.7582,12.8985,31.8536,11.1276
2696,9.3111,47.9611,0.347,260.044,22.7772,2.7466,20.7354,43.5086,1.985
3261,12.9656,94.9817,0.3367,274.555,71.0791,2.8004,16.5656,77.2949,3.06
3256,-13.9604,0.9897,0.2831,188.33,17.5152,3.0569,20.9993,33.648,31.3026
10155,-8.5378,0.7063,0.6589,114.63,-11.8136,2.2665,11.1326,16.5264,15.7756
4602,15.4866,-95.6075,0.0578,234.581,-75.8361,4.0457,37.0133,113.789,1.9148
12132,22.9384,49.2987,0.1823,157.303,57.6959,3.2725,24.0051,63.4865,8.538
2185,14.8819,37.7066,0.2264,186.551,-25.5243,3.0279,21.5161,50.3517,3.6587
7184,-20.2057,-32.3002,0.2543,297.823,60.0875,2.9965,26.2535,68.222,2.038
5284,-3.1458,-17.8504,0.4462,214.072,21.0419,2.5599,14.6309,29.279,23.934
901,-12.5134,17.5165,0.3711,132.917,27.514,2.6123,19.0266,21.1657,49.0605
8869,10.0983,-24.1491,0.1734,262.055,-60.0079,3.2351,19.1184,68.4755,1.7301
3314,-13.8541,16.2374,0.5278,60.4438,18.5603,2.3971,16.0322,20.2191,65.7379
7025,-9.9808,-24.0972,0.6575,186.873,17.5152,2.382,8.1628,19.7315,16.1131
13025,6.8728,-4.206,0.56,152.233,-13.6162,2.3157,9.2414,20.8898,48.305
17018,-7.9869,-7.2487,0.648,208.97,17.5152,2.4594,11.4618,22.1614,41.5633
11492,10.5492,-13.778,0.7703,99.477,3.9545,2.4298,8.0127,13.054,56.0863
13628,70.4102,-38.2399,0.2627,341.2119,-270.1926,3.7911,110.86,207.923,89.2007
5323,5.2259,12.8194,0.433,175.526,21.3202,2.4935,16.1219,25.801,65.7379
1523,-6.791,-19.1202,0.2723,144.118,-13.2483,2.7271,11.7929,31.5154,15.103
7041,-8.975,-8.6907,0.4583,83.2785,-19.9497,2.6106,14.6063,24.6708,56.553
11667,7.5323,-4.9989,0.3294,204.331,-22.7626,2.8011,10.415,46.6248,53.7221
13292,-56.5966,79.6277,0.1266,358.1424,34.9099,3.9373,71.9712,94.7727,1.9148
5891,23.048,-66.8395,0.1971,294.581,71.3852,3.4572,41.6145,84.7453,3.4
1261,5.0759,1.892,0.7387,249.918,9.0043,2.1599,7.0827,19.7594,7.035
643,-8.3405,-17.9803,0.4259,248.03,-13.2483,2.6702,16.5656,29.2226,12.6972
5331,8.9352,12.3727,0.2867,179.317,22.0225,3.0147,24.2647,41.7541,32.7666
3745,2.8713,24.7351,0.466,77.5756,13.8349,2.7697,16.1461,23.8212,27.6555
1283,7.5722,80.4304,0.1829,268.027,89.1856,3.6566,27.4586,89.2304,2.8019
12445,5.5241,1.9824,0.6044,95.0327,12.64,2.2553,11.5257,20.0062,78.0997
16341,-3.7779,-27.4391,0.3688,148.56,-14.7265,2.4298,11.7679,30.1039,4.989
7811,-5.4332,0.3493,0.5556,115.972,17.5152,2.2625,10.6854,21.3424,65.3193
12775,-6.3104,24.4339,0.4508,120.231,-16.1377,2.4771,12.4933,23.4563,10.865
7682,-9.5172,3.2393,0.2937,175.655,9.768,2.7551,17.89,28.6176,20.6373
9310,4.2261,-9.6338,0.3961,114.08,5.5436,2.8903,11.9659,40.3395,15.6504
4771,12.294,28.8475,0.2793,183.938,32.2989,2.821,18.1608,42.631,15.103
1347,-11.5712,-15.1619,0.7265,126.472,3.3781,2.1688,10.5839,13.2301,12.863
321,-12.0047,-25.018,0.473,173.349,-20.8908,2.6488,16.5656,26.591,14.067
3852,-14.8935,-67.9653,0.1734,293.452,57.1013,3.255,22.8572,64.3999,5.2981
16106,-2.1884,3.8711,0.5178,198.5148,-7.4255,2.3139,11.5153,15.6482,7.058
13268,5.5462,51.4292,0.4268,106.7603,44.9656,2.6787,10.5601,51.6228,80.4307
14698,15.171,104.069,0.2434,211.578,75.94,3.3153,20.3113,103.986,5.421
18281,13.5754,-63.9837,0.3934,278.188,46.6113,2.821,18.1143,57.8733,2.038
1691,10.0727,38.1978,0.2245,203.818,36.0533,3.0467,20.9217,52.8168,41.795
6588,14.8817,23.512,0.3452,298.611,54.2326,3.0953,18.8279,67.9253,2.125
7017,-8.4312,2.8513,0.6631,266.501,9.768,2.4298,10.0015,19.3604,77.849
14519,-38.4278,7.5555,0.1777,145.818,47.0768,3.1173,51.8306,52.8873,53.7318
10824,-9.8483,-1.5261,0.5301,46.7008,6.7109,2.5569,12.7377,19.2551,7.905
10604,6.3108,47.2649,0.3459,206.343,17.6801,2.4241,12.507,40.7301,17.031
13919,4.4065,9.0073,0.4695,180.825,19.256,2.4289,12.4907,20.8042,18.0418
12250,10.1291,6.6446,0.5896,95.8627,-6.2981,2.42,8.9937,20.3902,16.1763
13024,-11.3517,-15.1548,0.7331,219.583,-1.9289,2.1599,8.1628,13.3231,29.159
6706,-3.4239,13.4361,0.6036,83.751,-14.6593,2.3936,11.5653,23.4302,5.3161
7673,19.2015,20.8573,0.2723,208.235,51.0764,3.0569,21.5157,66.0346,3.062
14506,10.1126,-172.7955,0.283,259.074,19.0849,3.2183,76.5568,176.969,82.1691
9914,9.8591,-1.219,0.4881,88.237,27.5274,2.5422,12.7981,27.1538,68.844
14965,18.8731,-81.3588,0.2847,267.8709,-59.5665,3.3595,31.0864,81.2267,34.3027
4330,-19.2851,1.8239,0.1258,221.083,26.2659,3.261,23.9225,32.6126,58.5095
15119,-5.7148,-37.0433,0.4262,116.807,15.9895,2.2945,12.4907,31.5877,14.307
15711,15.1918,54.7113,0.257,339.376,86.4079,3.0466,29.4361,87.2384,1.149
9030,-14.0514,24.6103,0.2071,216.643,21.48,3.0529,18.7448,36.6353,2.242
1002,-13.944,14.8796,0.538,78.8644,16.6283,2.6061,15.2609,23.2142,8.2019
7985,7.2393,1.4751,0.4639,165.866,20.1408,2.567,12.8985,25.9214,22.004
11772,11.7525,18.5209,0.3346,156.416,18.1267,2.8096,19.5587,27.3017,16.2339
13651,-6.6323,33.2295,0.4725,255.1223,20.1408,2.4191,12.3355,31.6946,45.143
10800,10.2831,41.1312,0.2973,177.245,33.509,2.7817,16.9368,43.3537,5.1947
17565,-1.5626,-8.9429,0.4641,107.2643,-3.6903,2.3936,10.5065,15.0041,48.1747
11600,-5.8867,-21.2693,0.7601,20.5405,15.309,2.1658,6.8084,23.8634,10.1245
14330,7.5062,19.4423,0.5737,177.452,20.0711,2.4976,12.4646,27.4519,2.3023
8964,7.1693,21.7815,0.4232,151.095,11.7552,2.5428,12.1956,29.2617,9.632
8868,4.7167,13.3813,0.6564,211.967,-9.7393,2.3086,10.2416,19.9277,18.0418
15644,-29.0323,-108.0798,0.3023,257.5309,30.1982,3.0159,32.0024,154.5643,74.0884
4800,11.6818,1.3666,0.5233,195.693,-6.7434,2.42,10.6288,20.3091,38.2
4890,12.2215,53.5658,0.1319,86.0362,17.2019,3.0015,20.4992,31.1555,22.3975
16906,-23.9465,-10.6273,0.1325,95.671,-72.1374,3.4851,25.6146,65.8461,4.989
12618,-31.5934,-56.9186,0.0574,35.6143,-55.23,3.9381,34.2727,107.7974,66.1754
2156,7.2689,-1.3385,0.6592,81.919,5.5003,2.4258,9.9073,16.2145,26.52
11018,-7.4629,6.1555,0.2412,239.209,34.9099,2.8932,14.6063,50.3517,5.08
12011,-6.9331,-17.6255,0.3931,139.522,-11.8603,2.49,16.2279,27.5577,5.2981
